epoch,mode,loss,accuracy
37,Train,1.467829e+00,4.696400e-01
37,Test,1.388516e+00,4.961000e-01
38,Train,1.462263e+00,4.708400e-01
38,Test,1.395177e+00,4.940000e-01
39,Train,1.458326e+00,4.716200e-01
39,Test,1.376029e+00,4.989000e-01
40,Train,1.452125e+00,4.746200e-01
40,Test,1.376416e+00,5.006000e-01
41,Train,1.444102e+00,4.786600e-01
41,Test,1.371140e+00,5.033000e-01
42,Train,1.439940e+00,4.780000e-01
42,Test,1.389718e+00,5.006000e-01
43,Train,1.440323e+00,4.799600e-01
43,Test,1.364586e+00,5.015000e-01
44,Train,1.429830e+00,4.837000e-01
44,Test,1.351288e+00,5.057000e-01
45,Train,1.425151e+00,4.872400e-01
45,Test,1.345579e+00,5.097000e-01
46,Train,1.420373e+00,4.867800e-01
46,Test,1.355423e+00,5.021000e-01
47,Train,1.415152e+00,4.900800e-01
47,Test,1.344348e+00,5.146000e-01
48,Train,1.408941e+00,4.892800e-01
48,Test,1.356195e+00,5.021000e-01
49,Train,1.411976e+00,4.890800e-01
49,Test,1.338193e+00,5.149000e-01
50,Train,1.401469e+00,4.947800e-01
50,Test,1.334773e+00,5.134000e-01
51,Train,1.406081e+00,4.923200e-01
51,Test,1.326823e+00,5.191000e-01
52,Train,1.393062e+00,4.960600e-01
52,Test,1.320805e+00,5.207000e-01
53,Train,1.385496e+00,5.015200e-01
53,Test,1.324941e+00,5.231000e-01
54,Train,1.383288e+00,5.000800e-01
54,Test,1.328232e+00,5.149000e-01
55,Train,1.386942e+00,5.011600e-01
55,Test,1.314065e+00,5.229000e-01
56,Train,1.376967e+00,5.012400e-01
56,Test,1.322397e+00,5.133000e-01
57,Train,1.375342e+00,5.041800e-01
57,Test,1.301898e+00,5.249000e-01
58,Train,1.378347e+00,5.041600e-01
58,Test,1.311056e+00,5.227000e-01
59,Train,1.370440e+00,5.060000e-01
59,Test,1.295728e+00,5.281000e-01
60,Train,1.358597e+00,5.103200e-01
60,Test,1.294837e+00,5.299000e-01
61,Train,1.364543e+00,5.085200e-01
61,Test,1.298501e+00,5.298000e-01
62,Train,1.358615e+00,5.116800e-01
62,Test,1.292583e+00,5.346000e-01
63,Train,1.353014e+00,5.122200e-01
63,Test,1.294841e+00,5.256000e-01
64,Train,1.349025e+00,5.148400e-01
64,Test,1.278752e+00,5.349000e-01
65,Train,1.347106e+00,5.136600e-01
65,Test,1.285824e+00,5.310000e-01
66,Train,1.341634e+00,5.152600e-01
66,Test,1.281058e+00,5.350000e-01
67,Train,1.343439e+00,5.155000e-01
67,Test,1.281555e+00,5.314000e-01
68,Train,1.339978e+00,5.178000e-01
68,Test,1.269177e+00,5.419000e-01
69,Train,1.337422e+00,5.189800e-01
69,Test,1.272658e+00,5.390000e-01
70,Train,1.328563e+00,5.245000e-01
70,Test,1.264071e+00,5.408000e-01
71,Train,1.326515e+00,5.214400e-01
71,Test,1.254502e+00,5.460000e-01
72,Train,1.321113e+00,5.250800e-01
72,Test,1.257088e+00,5.456000e-01
73,Train,1.324660e+00,5.225200e-01
73,Test,1.256335e+00,5.468000e-01
74,Train,1.321934e+00,5.264000e-01
74,Test,1.253416e+00,5.392000e-01
75,Train,1.320032e+00,5.231800e-01
75,Test,1.253966e+00,5.500000e-01
76,Train,1.316616e+00,5.269000e-01
76,Test,1.240293e+00,5.493000e-01
77,Train,1.316621e+00,5.259000e-01
77,Test,1.244790e+00,5.477000e-01
78,Train,1.311571e+00,5.287200e-01
78,Test,1.244501e+00,5.510000e-01
79,Train,1.307084e+00,5.328600e-01
79,Test,1.232649e+00,5.562000e-01
80,Train,1.297263e+00,5.355000e-01
80,Test,1.230262e+00,5.550000e-01
81,Train,1.298533e+00,5.359800e-01
81,Test,1.232661e+00,5.547000e-01
82,Train,1.296543e+00,5.355000e-01
82,Test,1.227689e+00,5.558000e-01
83,Train,1.296810e+00,5.346800e-01
83,Test,1.226170e+00,5.567000e-01
84,Train,1.296210e+00,5.334800e-01
84,Test,1.218072e+00,5.636000e-01
85,Train,1.287897e+00,5.380400e-01
85,Test,1.231590e+00,5.574000e-01
86,Train,1.293204e+00,5.378600e-01
86,Test,1.212718e+00,5.634000e-01
87,Train,1.286484e+00,5.388600e-01
87,Test,1.209399e+00,5.640000e-01
88,Train,1.276809e+00,5.435000e-01
88,Test,1.207660e+00,5.641000e-01
89,Train,1.274737e+00,5.404800e-01
89,Test,1.209470e+00,5.707000e-01
90,Train,1.272458e+00,5.434200e-01
90,Test,1.205911e+00,5.631000e-01
91,Train,1.277645e+00,5.423200e-01
91,Test,1.208562e+00,5.663000e-01
92,Train,1.273341e+00,5.435200e-01
92,Test,1.208954e+00,5.643000e-01
93,Train,1.266051e+00,5.457200e-01
93,Test,1.205009e+00,5.675000e-01
94,Train,1.263345e+00,5.468400e-01
94,Test,1.189526e+00,5.707000e-01
95,Train,1.262716e+00,5.487200e-01
95,Test,1.202486e+00,5.673000e-01
96,Train,1.258122e+00,5.502000e-01
96,Test,1.206811e+00,5.653000e-01
97,Train,1.260789e+00,5.459200e-01
97,Test,1.189798e+00,5.706000e-01
98,Train,1.250045e+00,5.540200e-01
98,Test,1.201935e+00,5.671000e-01
99,Train,1.253989e+00,5.488200e-01
99,Test,1.182697e+00,5.702000e-01
100,Train,1.249406e+00,5.529000e-01
100,Test,1.180758e+00,5.774000e-01
101,Train,1.246683e+00,5.536800e-01
101,Test,1.193017e+00,5.703000e-01
102,Train,1.246618e+00,5.529000e-01
102,Test,1.183843e+00,5.796000e-01
103,Train,1.242569e+00,5.578600e-01
103,Test,1.187399e+00,5.663000e-01
104,Train,1.235078e+00,5.569400e-01
104,Test,1.171685e+00,5.787000e-01
105,Train,1.237218e+00,5.582000e-01
105,Test,1.167595e+00,5.810000e-01
106,Train,1.234340e+00,5.571000e-01
106,Test,1.183278e+00,5.759000e-01
107,Train,1.232217e+00,5.597800e-01
107,Test,1.165427e+00,5.812000e-01
108,Train,1.224817e+00,5.646000e-01
108,Test,1.161612e+00,5.830000e-01
109,Train,1.227869e+00,5.618000e-01
109,Test,1.171435e+00,5.821000e-01
110,Train,1.227529e+00,5.619800e-01
110,Test,1.158382e+00,5.832000e-01
111,Train,1.223424e+00,5.625400e-01
111,Test,1.169396e+00,5.796000e-01
112,Train,1.218825e+00,5.675800e-01
112,Test,1.155075e+00,5.849000e-01
113,Train,1.211094e+00,5.656800e-01
113,Test,1.153784e+00,5.873000e-01
114,Train,1.212264e+00,5.667000e-01
114,Test,1.154229e+00,5.840000e-01
115,Train,1.211433e+00,5.679200e-01
115,Test,1.147996e+00,5.887000e-01
116,Train,1.205147e+00,5.712400e-01
116,Test,1.138182e+00,5.899000e-01
117,Train,1.206210e+00,5.705400e-01
117,Test,1.145362e+00,5.892000e-01
118,Train,1.206221e+00,5.695400e-01
118,Test,1.138389e+00,5.917000e-01
119,Train,1.200196e+00,5.711600e-01
119,Test,1.144247e+00,5.878000e-01
120,Train,1.198299e+00,5.727200e-01
120,Test,1.156141e+00,5.851000e-01
121,Train,1.197394e+00,5.733000e-01
121,Test,1.135268e+00,5.938000e-01
122,Train,1.191531e+00,5.728800e-01
122,Test,1.128692e+00,5.952000e-01
123,Train,1.187219e+00,5.780000e-01
123,Test,1.129703e+00,5.916000e-01
124,Train,1.184710e+00,5.753000e-01
124,Test,1.132500e+00,5.945000e-01
125,Train,1.181365e+00,5.804200e-01
125,Test,1.132669e+00,5.943000e-01
126,Train,1.186213e+00,5.759200e-01
126,Test,1.127372e+00,5.967000e-01
127,Train,1.175974e+00,5.825600e-01
127,Test,1.125875e+00,5.964000e-01
128,Train,1.180520e+00,5.793400e-01
128,Test,1.118041e+00,6.036000e-01
129,Train,1.177710e+00,5.807200e-01
129,Test,1.119636e+00,5.978000e-01
130,Train,1.176165e+00,5.793400e-01
130,Test,1.121794e+00,5.987000e-01
131,Train,1.176381e+00,5.802000e-01
131,Test,1.141068e+00,5.878000e-01
132,Train,1.173775e+00,5.815800e-01
132,Test,1.112451e+00,6.026000e-01
133,Train,1.164766e+00,5.856600e-01
133,Test,1.112890e+00,6.020000e-01
134,Train,1.160873e+00,5.862200e-01
134,Test,1.103917e+00,6.070000e-01
135,Train,1.160335e+00,5.881200e-01
135,Test,1.102939e+00,6.045000e-01
136,Train,1.157351e+00,5.875600e-01
136,Test,1.102886e+00,6.047000e-01
137,Train,1.161071e+00,5.860400e-01
137,Test,1.098665e+00,6.074000e-01
138,Train,1.156543e+00,5.878400e-01
138,Test,1.095197e+00,6.069000e-01
139,Train,1.155597e+00,5.890200e-01
139,Test,1.103136e+00,6.050000e-01
140,Train,1.151511e+00,5.898600e-01
140,Test,1.112486e+00,6.020000e-01
141,Train,1.152436e+00,5.880000e-01
141,Test,1.117226e+00,6.014000e-01
142,Train,1.143532e+00,5.940000e-01
142,Test,1.096856e+00,6.123000e-01
143,Train,1.141768e+00,5.949000e-01
143,Test,1.084325e+00,6.134000e-01
144,Train,1.141641e+00,5.927800e-01
144,Test,1.092432e+00,6.114000e-01
145,Train,1.141605e+00,5.932400e-01
145,Test,1.087679e+00,6.116000e-01
146,Train,1.141170e+00,5.927200e-01
146,Test,1.084756e+00,6.132000e-01
147,Train,1.139312e+00,5.946000e-01
147,Test,1.080973e+00,6.153000e-01
148,Train,1.135052e+00,5.992600e-01
148,Test,1.113545e+00,6.023000e-01
149,Train,1.129937e+00,5.984000e-01
149,Test,1.085720e+00,6.142000e-01
150,Train,1.127640e+00,6.006800e-01
150,Test,1.076835e+00,6.177000e-01
151,Train,1.124331e+00,5.987800e-01
151,Test,1.070042e+00,6.186000e-01
152,Train,1.131653e+00,5.983000e-01
152,Test,1.069706e+00,6.192000e-01
153,Train,1.122398e+00,6.004800e-01
153,Test,1.074053e+00,6.185000e-01
154,Train,1.122901e+00,6.008600e-01
154,Test,1.078716e+00,6.171000e-01
155,Train,1.121408e+00,6.022400e-01
155,Test,1.092514e+00,6.154000e-01
156,Train,1.127660e+00,6.013800e-01
156,Test,1.101641e+00,6.083000e-01
157,Train,1.116462e+00,6.020600e-01
157,Test,1.064400e+00,6.236000e-01
158,Train,1.115019e+00,6.058800e-01
158,Test,1.057414e+00,6.252000e-01
159,Train,1.114395e+00,6.055000e-01
159,Test,1.061181e+00,6.239000e-01
160,Train,1.108698e+00,6.080200e-01
160,Test,1.062021e+00,6.244000e-01
161,Train,1.111522e+00,6.051000e-01
161,Test,1.066753e+00,6.235000e-01
162,Train,1.101241e+00,6.102600e-01
162,Test,1.056877e+00,6.270000e-01
163,Train,1.103180e+00,6.095800e-01
163,Test,1.061268e+00,6.266000e-01
164,Train,1.098696e+00,6.110400e-01
164,Test,1.055245e+00,6.273000e-01
165,Train,1.096858e+00,6.112000e-01
165,Test,1.052226e+00,6.292000e-01
166,Train,1.102720e+00,6.084400e-01
166,Test,1.078558e+00,6.199000e-01
167,Train,1.102950e+00,6.105000e-01
167,Test,1.068262e+00,6.249000e-01
168,Train,1.101402e+00,6.112400e-01
168,Test,1.046908e+00,6.314000e-01
169,Train,1.091525e+00,6.137200e-01
169,Test,1.051352e+00,6.286000e-01
170,Train,1.099787e+00,6.113200e-01
170,Test,1.041076e+00,6.330000e-01
171,Train,1.087018e+00,6.145400e-01
171,Test,1.042134e+00,6.331000e-01
172,Train,1.091578e+00,6.139200e-01
172,Test,1.044778e+00,6.323000e-01
173,Train,1.089226e+00,6.140600e-01
173,Test,1.039566e+00,6.337000e-01
174,Train,1.081327e+00,6.166200e-01
174,Test,1.036749e+00,6.350000e-01
175,Train,1.090069e+00,6.108400e-01
175,Test,1.033311e+00,6.383000e-01
176,Train,1.081187e+00,6.186800e-01
176,Test,1.035260e+00,6.339000e-01
177,Train,1.082595e+00,6.171800e-01
177,Test,1.036433e+00,6.391000e-01
178,Train,1.078159e+00,6.183800e-01
178,Test,1.038024e+00,6.350000e-01
179,Train,1.072202e+00,6.219800e-01
179,Test,1.022098e+00,6.408000e-01
180,Train,1.070945e+00,6.209400e-01
180,Test,1.035174e+00,6.356000e-01
181,Train,1.075018e+00,6.210000e-01
181,Test,1.021688e+00,6.370000e-01
182,Train,1.066684e+00,6.234200e-01
182,Test,1.023052e+00,6.384000e-01
183,Train,1.069984e+00,6.211600e-01
183,Test,1.023782e+00,6.401000e-01
184,Train,1.070815e+00,6.212200e-01
184,Test,1.036624e+00,6.370000e-01
185,Train,1.073377e+00,6.203200e-01
185,Test,1.040656e+00,6.320000e-01
186,Train,1.070186e+00,6.236400e-01
186,Test,1.022945e+00,6.418000e-01
187,Train,1.060318e+00,6.248200e-01
187,Test,1.016259e+00,6.428000e-01
188,Train,1.053449e+00,6.278000e-01
188,Test,1.014959e+00,6.439000e-01
189,Train,1.055087e+00,6.271400e-01
189,Test,1.010789e+00,6.459000e-01
190,Train,1.054165e+00,6.274000e-01
190,Test,1.011888e+00,6.455000e-01
191,Train,1.058888e+00,6.260200e-01
191,Test,1.018344e+00,6.451000e-01
192,Train,1.059098e+00,6.259000e-01
192,Test,1.013922e+00,6.416000e-01
193,Train,1.053604e+00,6.274800e-01
193,Test,1.009059e+00,6.460000e-01
194,Train,1.052054e+00,6.275600e-01
194,Test,1.005912e+00,6.488000e-01
195,Train,1.051398e+00,6.305000e-01
195,Test,1.047038e+00,6.286000e-01
196,Train,1.054668e+00,6.292800e-01
196,Test,1.004590e+00,6.477000e-01
197,Train,1.049429e+00,6.283400e-01
197,Test,1.001639e+00,6.473000e-01
198,Train,1.039957e+00,6.315200e-01
198,Test,1.002310e+00,6.502000e-01
199,Train,1.049437e+00,6.292800e-01
199,Test,9.991433e-01,6.515000e-01
200,Train,1.037538e+00,6.354200e-01
200,Test,9.947503e-01,6.514000e-01
