epoch,mode,loss,accuracy
1,Train,2.272209e+00,1.452600e-01
1,Test,2.186438e+00,2.336000e-01
2,Train,2.110239e+00,2.317600e-01
2,Test,1.956981e+00,3.064000e-01
3,Train,1.955093e+00,2.855800e-01
3,Test,1.825590e+00,3.308000e-01
4,Train,1.866954e+00,3.106000e-01
4,Test,1.749126e+00,3.692000e-01
5,Train,1.810642e+00,3.308800e-01
5,Test,1.706374e+00,3.827000e-01
6,Train,1.765705e+00,3.552800e-01
6,Test,1.649269e+00,4.048000e-01
7,Train,1.721292e+00,3.702200e-01
7,Test,1.607373e+00,4.218000e-01
8,Train,1.694204e+00,3.804800e-01
8,Test,1.566018e+00,4.370000e-01
9,Train,1.654469e+00,3.972800e-01
9,Test,1.536488e+00,4.442000e-01
10,Train,1.629805e+00,4.076400e-01
10,Test,1.502007e+00,4.610000e-01
11,Train,1.607060e+00,4.129800e-01
11,Test,1.508004e+00,4.568000e-01
12,Train,1.589762e+00,4.206000e-01
12,Test,1.472680e+00,4.695000e-01
13,Train,1.573345e+00,4.256600e-01
13,Test,1.461847e+00,4.760000e-01
14,Train,1.558032e+00,4.342600e-01
14,Test,1.435802e+00,4.734000e-01
15,Train,1.543743e+00,4.403000e-01
15,Test,1.431037e+00,4.854000e-01
16,Train,1.522501e+00,4.487000e-01
16,Test,1.407419e+00,4.920000e-01
17,Train,1.504645e+00,4.537600e-01
17,Test,1.394074e+00,4.979000e-01
18,Train,1.491200e+00,4.594400e-01
18,Test,1.373301e+00,5.003000e-01
19,Train,1.474773e+00,4.637000e-01
19,Test,1.357229e+00,5.100000e-01
20,Train,1.462665e+00,4.679800e-01
20,Test,1.336265e+00,5.153000e-01
21,Train,1.450900e+00,4.731800e-01
21,Test,1.345038e+00,5.188000e-01
22,Train,1.439234e+00,4.780200e-01
22,Test,1.315122e+00,5.236000e-01
23,Train,1.427191e+00,4.842600e-01
23,Test,1.298039e+00,5.297000e-01
24,Train,1.424874e+00,4.856600e-01
24,Test,1.298064e+00,5.273000e-01
25,Train,1.413591e+00,4.911600e-01
25,Test,1.289396e+00,5.355000e-01
26,Train,1.390850e+00,4.987600e-01
26,Test,1.287970e+00,5.412000e-01
27,Train,1.405465e+00,4.962400e-01
27,Test,1.259949e+00,5.475000e-01
28,Train,1.381918e+00,5.003400e-01
28,Test,1.257083e+00,5.507000e-01
29,Train,1.373558e+00,5.066000e-01
29,Test,1.291860e+00,5.396000e-01
30,Train,1.362067e+00,5.074400e-01
30,Test,1.232245e+00,5.567000e-01
31,Train,1.343741e+00,5.143800e-01
31,Test,1.228874e+00,5.567000e-01
32,Train,1.347616e+00,5.163800e-01
32,Test,1.243235e+00,5.580000e-01
33,Train,1.339317e+00,5.212800e-01
33,Test,1.205607e+00,5.659000e-01
34,Train,1.339419e+00,5.168400e-01
34,Test,1.208438e+00,5.664000e-01
35,Train,1.321506e+00,5.277000e-01
35,Test,1.201480e+00,5.688000e-01
36,Train,1.309187e+00,5.303600e-01
36,Test,1.199653e+00,5.744000e-01
37,Train,1.303396e+00,5.328000e-01
37,Test,1.186867e+00,5.718000e-01
38,Train,1.297223e+00,5.313600e-01
38,Test,1.188346e+00,5.773000e-01
39,Train,1.289522e+00,5.370000e-01
39,Test,1.184666e+00,5.744000e-01
40,Train,1.290282e+00,5.346600e-01
40,Test,1.171365e+00,5.811000e-01
41,Train,1.278750e+00,5.407000e-01
41,Test,1.173709e+00,5.796000e-01
42,Train,1.271967e+00,5.404200e-01
42,Test,1.171340e+00,5.837000e-01
43,Train,1.266190e+00,5.483400e-01
43,Test,1.152936e+00,5.871000e-01
44,Train,1.259034e+00,5.458400e-01
44,Test,1.145056e+00,5.892000e-01
45,Train,1.251069e+00,5.512000e-01
45,Test,1.154003e+00,5.943000e-01
46,Train,1.257304e+00,5.485200e-01
46,Test,1.142311e+00,5.989000e-01
47,Train,1.248537e+00,5.540400e-01
47,Test,1.132511e+00,5.990000e-01
48,Train,1.241165e+00,5.546000e-01
48,Test,1.137358e+00,5.938000e-01
49,Train,1.247341e+00,5.512800e-01
49,Test,1.145247e+00,5.955000e-01
50,Train,1.232715e+00,5.588400e-01
50,Test,1.154541e+00,5.961000e-01
51,Train,1.233905e+00,5.595800e-01
51,Test,1.116029e+00,6.074000e-01
52,Train,1.218083e+00,5.637600e-01
52,Test,1.117862e+00,6.034000e-01
53,Train,1.215792e+00,5.641400e-01
53,Test,1.117385e+00,6.017000e-01
54,Train,1.219367e+00,5.645600e-01
54,Test,1.108889e+00,6.074000e-01
55,Train,1.211894e+00,5.632400e-01
55,Test,1.112345e+00,6.063000e-01
56,Train,1.209676e+00,5.683200e-01
56,Test,1.109516e+00,6.046000e-01
57,Train,1.209593e+00,5.709800e-01
57,Test,1.111672e+00,6.041000e-01
58,Train,1.200177e+00,5.710400e-01
58,Test,1.110641e+00,6.102000e-01
59,Train,1.190837e+00,5.745600e-01
59,Test,1.110698e+00,6.092000e-01
60,Train,1.194124e+00,5.751200e-01
60,Test,1.089584e+00,6.145000e-01
61,Train,1.182200e+00,5.763200e-01
61,Test,1.081418e+00,6.169000e-01
