epoch,mode,loss,accuracy
59,Train,1.461455e+00,4.574200e-01
59,Test,1.399515e+00,4.745000e-01
60,Train,1.446633e+00,4.655600e-01
60,Test,1.395497e+00,4.833000e-01
61,Train,1.442868e+00,4.651200e-01
61,Test,1.397917e+00,4.832000e-01
62,Train,1.435379e+00,4.698400e-01
62,Test,1.399038e+00,4.778000e-01
63,Train,1.441044e+00,4.674800e-01
63,Test,1.382797e+00,4.838000e-01
64,Train,1.438684e+00,4.675000e-01
64,Test,1.397106e+00,4.851000e-01
65,Train,1.436795e+00,4.706000e-01
65,Test,1.389169e+00,4.896000e-01
66,Train,1.421956e+00,4.773800e-01
66,Test,1.367816e+00,4.905000e-01
67,Train,1.420073e+00,4.762800e-01
67,Test,1.385722e+00,4.815000e-01
68,Train,1.419907e+00,4.760000e-01
68,Test,1.389502e+00,4.904000e-01
69,Train,1.419551e+00,4.779600e-01
69,Test,1.387622e+00,4.810000e-01
70,Train,1.417304e+00,4.766200e-01
70,Test,1.358378e+00,4.926000e-01
71,Train,1.400895e+00,4.835400e-01
71,Test,1.356505e+00,4.954000e-01
72,Train,1.395171e+00,4.876600e-01
72,Test,1.369408e+00,4.893000e-01
73,Train,1.403854e+00,4.833800e-01
73,Test,1.376530e+00,4.872000e-01
74,Train,1.393406e+00,4.905000e-01
74,Test,1.361101e+00,4.945000e-01
75,Train,1.387377e+00,4.917600e-01
75,Test,1.345661e+00,4.998000e-01
76,Train,1.383074e+00,4.945400e-01
76,Test,1.343394e+00,5.056000e-01
77,Train,1.377420e+00,4.959400e-01
77,Test,1.335502e+00,5.040000e-01
78,Train,1.379128e+00,4.952800e-01
78,Test,1.327785e+00,5.119000e-01
79,Train,1.365125e+00,4.996600e-01
79,Test,1.322745e+00,5.117000e-01
80,Train,1.372956e+00,4.993200e-01
80,Test,1.327397e+00,5.102000e-01
81,Train,1.361671e+00,5.029000e-01
81,Test,1.318005e+00,5.137000e-01
82,Train,1.356563e+00,5.044400e-01
82,Test,1.318343e+00,5.129000e-01
83,Train,1.348950e+00,5.067200e-01
83,Test,1.304807e+00,5.169000e-01
84,Train,1.348649e+00,5.077400e-01
84,Test,1.294762e+00,5.240000e-01
85,Train,1.346224e+00,5.067200e-01
85,Test,1.313620e+00,5.152000e-01
86,Train,1.341040e+00,5.122800e-01
86,Test,1.289495e+00,5.261000e-01
87,Train,1.346573e+00,5.099400e-01
87,Test,1.305567e+00,5.202000e-01
88,Train,1.342024e+00,5.122000e-01
88,Test,1.281332e+00,5.283000e-01
89,Train,1.329385e+00,5.154400e-01
89,Test,1.293446e+00,5.288000e-01
90,Train,1.326283e+00,5.183400e-01
90,Test,1.316887e+00,5.160000e-01
91,Train,1.327455e+00,5.171600e-01
91,Test,1.279437e+00,5.297000e-01
92,Train,1.324613e+00,5.192600e-01
92,Test,1.295045e+00,5.181000e-01
93,Train,1.330658e+00,5.179000e-01
93,Test,1.296446e+00,5.245000e-01
94,Train,1.317628e+00,5.243000e-01
94,Test,1.258563e+00,5.386000e-01
95,Train,1.303867e+00,5.269800e-01
95,Test,1.256969e+00,5.371000e-01
96,Train,1.309046e+00,5.237400e-01
96,Test,1.273345e+00,5.387000e-01
97,Train,1.302265e+00,5.294800e-01
97,Test,1.263063e+00,5.323000e-01
98,Train,1.292823e+00,5.311200e-01
98,Test,1.244631e+00,5.452000e-01
99,Train,1.289226e+00,5.336000e-01
99,Test,1.243841e+00,5.432000e-01
100,Train,1.290929e+00,5.327200e-01
100,Test,1.243369e+00,5.408000e-01
101,Train,1.284526e+00,5.319600e-01
101,Test,1.250321e+00,5.412000e-01
102,Train,1.288134e+00,5.356200e-01
102,Test,1.259496e+00,5.359000e-01
103,Train,1.278844e+00,5.372000e-01
103,Test,1.234471e+00,5.462000e-01
104,Train,1.270281e+00,5.399800e-01
104,Test,1.228009e+00,5.491000e-01
105,Train,1.266823e+00,5.410600e-01
105,Test,1.219280e+00,5.547000e-01
106,Train,1.275932e+00,5.381400e-01
106,Test,1.228840e+00,5.485000e-01
107,Train,1.259793e+00,5.440000e-01
107,Test,1.221552e+00,5.519000e-01
108,Train,1.268559e+00,5.404800e-01
108,Test,1.233648e+00,5.424000e-01
109,Train,1.261042e+00,5.450800e-01
109,Test,1.234425e+00,5.446000e-01
110,Train,1.263265e+00,5.425200e-01
110,Test,1.210117e+00,5.565000e-01
111,Train,1.248571e+00,5.486800e-01
111,Test,1.222786e+00,5.499000e-01
112,Train,1.253189e+00,5.485400e-01
112,Test,1.223306e+00,5.499000e-01
113,Train,1.250767e+00,5.472600e-01
113,Test,1.203044e+00,5.585000e-01
114,Train,1.249657e+00,5.503000e-01
114,Test,1.201737e+00,5.597000e-01
115,Train,1.238330e+00,5.534400e-01
115,Test,1.200943e+00,5.594000e-01
116,Train,1.233634e+00,5.559400e-01
116,Test,1.221072e+00,5.548000e-01
117,Train,1.242092e+00,5.517600e-01
117,Test,1.220498e+00,5.542000e-01
118,Train,1.230115e+00,5.562200e-01
118,Test,1.183778e+00,5.659000e-01
119,Train,1.220439e+00,5.605000e-01
119,Test,1.181855e+00,5.671000e-01
120,Train,1.223047e+00,5.608800e-01
120,Test,1.186484e+00,5.641000e-01
121,Train,1.216341e+00,5.603000e-01
121,Test,1.177140e+00,5.662000e-01
122,Train,1.215996e+00,5.622600e-01
122,Test,1.176733e+00,5.662000e-01
123,Train,1.225110e+00,5.563000e-01
123,Test,1.189906e+00,5.628000e-01
124,Train,1.215610e+00,5.608600e-01
124,Test,1.179097e+00,5.668000e-01
125,Train,1.203287e+00,5.678000e-01
125,Test,1.192184e+00,5.615000e-01
126,Train,1.201935e+00,5.673800e-01
126,Test,1.186920e+00,5.592000e-01
127,Train,1.202584e+00,5.670200e-01
127,Test,1.158053e+00,5.741000e-01
128,Train,1.196928e+00,5.692000e-01
128,Test,1.168646e+00,5.741000e-01
129,Train,1.194109e+00,5.728200e-01
129,Test,1.162075e+00,5.737000e-01
130,Train,1.193572e+00,5.715800e-01
130,Test,1.158160e+00,5.772000e-01
131,Train,1.196191e+00,5.685600e-01
131,Test,1.173662e+00,5.736000e-01
132,Train,1.199576e+00,5.691600e-01
132,Test,1.154194e+00,5.784000e-01
133,Train,1.189544e+00,5.716000e-01
133,Test,1.157065e+00,5.746000e-01
134,Train,1.183178e+00,5.761600e-01
134,Test,1.153892e+00,5.757000e-01
135,Train,1.178302e+00,5.759800e-01
135,Test,1.146497e+00,5.748000e-01
136,Train,1.175464e+00,5.785600e-01
136,Test,1.149938e+00,5.757000e-01
137,Train,1.173685e+00,5.803600e-01
137,Test,1.162024e+00,5.766000e-01
138,Train,1.170185e+00,5.811000e-01
138,Test,1.140961e+00,5.844000e-01
139,Train,1.170308e+00,5.795600e-01
139,Test,1.149050e+00,5.782000e-01
140,Train,1.163272e+00,5.817600e-01
140,Test,1.132477e+00,5.817000e-01
141,Train,1.164541e+00,5.831600e-01
141,Test,1.134073e+00,5.861000e-01
142,Train,1.158061e+00,5.841800e-01
142,Test,1.154335e+00,5.784000e-01
143,Train,1.153564e+00,5.847000e-01
143,Test,1.136396e+00,5.808000e-01
144,Train,1.153223e+00,5.850600e-01
144,Test,1.131155e+00,5.872000e-01
145,Train,1.149778e+00,5.869800e-01
145,Test,1.124838e+00,5.861000e-01
146,Train,1.156400e+00,5.859000e-01
146,Test,1.144263e+00,5.815000e-01
147,Train,1.148508e+00,5.885200e-01
147,Test,1.140345e+00,5.851000e-01
148,Train,1.148792e+00,5.882600e-01
148,Test,1.132810e+00,5.849000e-01
149,Train,1.141545e+00,5.930000e-01
149,Test,1.144572e+00,5.877000e-01
150,Train,1.140861e+00,5.927800e-01
150,Test,1.117874e+00,5.920000e-01
151,Train,1.140852e+00,5.878800e-01
151,Test,1.123827e+00,5.875000e-01
152,Train,1.134327e+00,5.943000e-01
152,Test,1.137931e+00,5.809000e-01
153,Train,1.133979e+00,5.924400e-01
153,Test,1.120808e+00,5.913000e-01
154,Train,1.142113e+00,5.914400e-01
154,Test,1.116439e+00,5.940000e-01
155,Train,1.131658e+00,5.951400e-01
155,Test,1.107883e+00,5.956000e-01
156,Train,1.127588e+00,5.961200e-01
156,Test,1.124060e+00,5.908000e-01
157,Train,1.124724e+00,5.964200e-01
157,Test,1.110681e+00,5.926000e-01
158,Train,1.119123e+00,5.983400e-01
158,Test,1.107123e+00,5.965000e-01
159,Train,1.127655e+00,5.976600e-01
159,Test,1.116522e+00,5.938000e-01
160,Train,1.120282e+00,5.994400e-01
160,Test,1.121664e+00,5.900000e-01
161,Train,1.121208e+00,5.998400e-01
161,Test,1.101264e+00,5.978000e-01
162,Train,1.118771e+00,6.008600e-01
162,Test,1.102650e+00,5.986000e-01
163,Train,1.108543e+00,6.041800e-01
163,Test,1.101946e+00,5.983000e-01
164,Train,1.103562e+00,6.059600e-01
164,Test,1.094359e+00,6.022000e-01
165,Train,1.110303e+00,6.047000e-01
165,Test,1.100735e+00,5.972000e-01
166,Train,1.105596e+00,6.033800e-01
166,Test,1.093260e+00,6.002000e-01
167,Train,1.101119e+00,6.082000e-01
167,Test,1.093153e+00,5.995000e-01
168,Train,1.105407e+00,6.057600e-01
168,Test,1.094265e+00,5.974000e-01
169,Train,1.102825e+00,6.066600e-01
169,Test,1.086033e+00,6.047000e-01
170,Train,1.096778e+00,6.092400e-01
170,Test,1.091684e+00,6.006000e-01
171,Train,1.099420e+00,6.071600e-01
171,Test,1.095283e+00,6.016000e-01
172,Train,1.090595e+00,6.114000e-01
172,Test,1.087137e+00,6.054000e-01
173,Train,1.093070e+00,6.108400e-01
173,Test,1.081701e+00,6.058000e-01
174,Train,1.087841e+00,6.117800e-01
174,Test,1.094543e+00,5.995000e-01
175,Train,1.082053e+00,6.139600e-01
175,Test,1.075550e+00,6.051000e-01
176,Train,1.087742e+00,6.113600e-01
176,Test,1.090122e+00,6.023000e-01
177,Train,1.090427e+00,6.130000e-01
177,Test,1.079096e+00,6.093000e-01
178,Train,1.091445e+00,6.117800e-01
178,Test,1.089602e+00,6.004000e-01
179,Train,1.076352e+00,6.160800e-01
179,Test,1.083393e+00,6.047000e-01
180,Train,1.079510e+00,6.138000e-01
180,Test,1.081443e+00,6.066000e-01
181,Train,1.076994e+00,6.167600e-01
181,Test,1.075291e+00,6.055000e-01
182,Train,1.081801e+00,6.117000e-01
182,Test,1.073642e+00,6.090000e-01
183,Train,1.072155e+00,6.175200e-01
183,Test,1.084431e+00,6.068000e-01
184,Train,1.068118e+00,6.179600e-01
184,Test,1.069684e+00,6.090000e-01
185,Train,1.069460e+00,6.195000e-01
185,Test,1.069530e+00,6.145000e-01
186,Train,1.074200e+00,6.188400e-01
186,Test,1.076459e+00,6.084000e-01
187,Train,1.076446e+00,6.161800e-01
187,Test,1.065153e+00,6.117000e-01
188,Train,1.073338e+00,6.191400e-01
188,Test,1.074339e+00,6.096000e-01
189,Train,1.055145e+00,6.257400e-01
189,Test,1.062041e+00,6.131000e-01
190,Train,1.058347e+00,6.240800e-01
190,Test,1.064434e+00,6.126000e-01
191,Train,1.067148e+00,6.172200e-01
191,Test,1.071544e+00,6.130000e-01
192,Train,1.061044e+00,6.240800e-01
192,Test,1.062115e+00,6.108000e-01
193,Train,1.057789e+00,6.221000e-01
193,Test,1.064072e+00,6.135000e-01
194,Train,1.053732e+00,6.264200e-01
194,Test,1.066376e+00,6.109000e-01
195,Train,1.051485e+00,6.239400e-01
195,Test,1.064195e+00,6.097000e-01
196,Train,1.057064e+00,6.229600e-01
196,Test,1.073449e+00,6.062000e-01
197,Train,1.049051e+00,6.267200e-01
197,Test,1.066904e+00,6.145000e-01
198,Train,1.045869e+00,6.264800e-01
198,Test,1.045935e+00,6.195000e-01
199,Train,1.046576e+00,6.280800e-01
199,Test,1.060791e+00,6.148000e-01
200,Train,1.047116e+00,6.263400e-01
200,Test,1.078390e+00,6.119000e-01
