0.404, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 7}
0.429, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 5, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.414, {'P0P_ksize': 4, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.420, {'P0P_ksize': 2, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.401, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 3, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.339, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 1, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.419, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 3, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.437, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.353, {'P0P_ksize': 3, 'L2_unit': 1000, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.404, {'P0P_ksize': 3, 'L2_unit': 200, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.418, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.417, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 16, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 5}
0.445, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 7, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.451, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.425, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 16, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.420, {'P0P_ksize': 3, 'L2_unit': 200, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.340, {'P0P_ksize': 3, 'L2_unit': 1000, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.358, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 3, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.437, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 32, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.421, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 3, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 32, 'P1C_filter': 3}
0.458, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 5, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.432, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 1, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 7, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
0.447, {'P0P_ksize': 3, 'L2_unit': 500, 'P2P_ksize': 2, 'P0C_feature': 64, 'L2_dropout': 0.0, 'P1P_ksize': 2, 'P2C_filter': 5, 'P0C_filter': 5, 'P2C_feature': 8, 'N_PLayers': 2, 'L1_dropout': 0.5, 'P1C_feature': 64, 'P1C_filter': 3}
