epoch,mode,loss,accuracy
173,Test,1.049629e+00,6.655000e-01
174,Train,7.546588e-01,7.174800e-01
174,Test,1.061700e+00,6.622000e-01
175,Train,7.638428e-01,7.145400e-01
175,Test,1.044989e+00,6.622000e-01
176,Train,7.415468e-01,7.217800e-01
176,Test,1.049508e+00,6.620000e-01
177,Train,7.479468e-01,7.167200e-01
177,Test,1.061252e+00,6.576000e-01
178,Train,7.422386e-01,7.194200e-01
178,Test,1.065649e+00,6.578000e-01
179,Train,7.557820e-01,7.151800e-01
179,Test,1.069596e+00,6.530000e-01
180,Train,7.510670e-01,7.148200e-01
180,Test,1.072826e+00,6.615000e-01
181,Train,7.335677e-01,7.206400e-01
181,Test,1.075728e+00,6.579000e-01
182,Train,7.393280e-01,7.202000e-01
182,Test,1.067598e+00,6.627000e-01
183,Train,7.289983e-01,7.275200e-01
183,Test,1.070527e+00,6.595000e-01
184,Train,7.269568e-01,7.259800e-01
184,Test,1.086943e+00,6.553000e-01
185,Train,7.226518e-01,7.268400e-01
185,Test,1.079373e+00,6.616000e-01
186,Train,7.291605e-01,7.252600e-01
186,Test,1.078865e+00,6.597000e-01
187,Train,7.211859e-01,7.271800e-01
187,Test,1.092377e+00,6.573000e-01
188,Train,7.207459e-01,7.263000e-01
188,Test,1.094310e+00,6.600000e-01
189,Train,7.173111e-01,7.271000e-01
189,Test,1.085527e+00,6.576000e-01
190,Train,7.129699e-01,7.289600e-01
190,Test,1.088546e+00,6.634000e-01
191,Train,7.186504e-01,7.280000e-01
191,Test,1.120271e+00,6.562000e-01
192,Train,7.129204e-01,7.287800e-01
192,Test,1.093225e+00,6.611000e-01
193,Train,7.114618e-01,7.295000e-01
193,Test,1.105600e+00,6.629000e-01
194,Train,7.202703e-01,7.271800e-01
194,Test,1.085448e+00,6.623000e-01
195,Train,7.047588e-01,7.306600e-01
195,Test,1.089975e+00,6.606000e-01
196,Train,7.078268e-01,7.293600e-01
196,Test,1.092205e+00,6.574000e-01
197,Train,6.972903e-01,7.314200e-01
197,Test,1.103034e+00,6.582000e-01
198,Train,6.989328e-01,7.319000e-01
198,Test,1.098452e+00,6.580000e-01
199,Train,7.022375e-01,7.333200e-01
199,Test,1.107316e+00,6.548000e-01
200,Train,6.900605e-01,7.348000e-01
200,Test,1.118227e+00,6.586000e-01
