epoch,mode,loss,accuracy
1,Train,2.225448e+00,1.623400e-01
1,Test,2.078287e+00,2.623000e-01
2,Train,2.050350e+00,2.578000e-01
2,Test,1.935304e+00,3.094000e-01
3,Train,1.955328e+00,2.897600e-01
3,Test,1.846662e+00,3.489000e-01
4,Train,1.894081e+00,3.160200e-01
4,Test,1.782691e+00,3.709000e-01
5,Train,1.825479e+00,3.451600e-01
5,Test,1.707178e+00,3.935000e-01
6,Train,1.767566e+00,3.567800e-01
6,Test,1.644854e+00,4.039000e-01
7,Train,1.719573e+00,3.733600e-01
7,Test,1.594240e+00,4.233000e-01
8,Train,1.670342e+00,3.898600e-01
8,Test,1.563237e+00,4.391000e-01
9,Train,1.636255e+00,4.040600e-01
9,Test,1.517009e+00,4.482000e-01
10,Train,1.614030e+00,4.117000e-01
10,Test,1.495868e+00,4.569000e-01
11,Train,1.586856e+00,4.208800e-01
11,Test,1.466241e+00,4.643000e-01
12,Train,1.572169e+00,4.284200e-01
12,Test,1.453869e+00,4.673000e-01
13,Train,1.546729e+00,4.391800e-01
13,Test,1.448135e+00,4.774000e-01
14,Train,1.534638e+00,4.438800e-01
14,Test,1.432647e+00,4.848000e-01
15,Train,1.524397e+00,4.486800e-01
15,Test,1.399741e+00,4.889000e-01
16,Train,1.513713e+00,4.506800e-01
16,Test,1.386588e+00,4.957000e-01
17,Train,1.497975e+00,4.555400e-01
17,Test,1.413354e+00,4.873000e-01
18,Train,1.497048e+00,4.563400e-01
18,Test,1.371325e+00,4.965000e-01
19,Train,1.474041e+00,4.664800e-01
19,Test,1.359279e+00,5.056000e-01
20,Train,1.468883e+00,4.686000e-01
20,Test,1.346382e+00,5.091000e-01
21,Train,1.454872e+00,4.736200e-01
21,Test,1.345755e+00,5.144000e-01
22,Train,1.449979e+00,4.765400e-01
22,Test,1.329166e+00,5.184000e-01
23,Train,1.429377e+00,4.836000e-01
23,Test,1.325896e+00,5.207000e-01
24,Train,1.426709e+00,4.840800e-01
24,Test,1.310553e+00,5.253000e-01
25,Train,1.409248e+00,4.916000e-01
25,Test,1.301689e+00,5.281000e-01
26,Train,1.397309e+00,4.955200e-01
26,Test,1.289728e+00,5.315000e-01
27,Train,1.389538e+00,5.000200e-01
27,Test,1.268421e+00,5.451000e-01
28,Train,1.380137e+00,5.024200e-01
28,Test,1.257416e+00,5.443000e-01
29,Train,1.364071e+00,5.074000e-01
29,Test,1.264266e+00,5.520000e-01
30,Train,1.356608e+00,5.124400e-01
30,Test,1.237249e+00,5.590000e-01
31,Train,1.340516e+00,5.177000e-01
31,Test,1.238035e+00,5.596000e-01
32,Train,1.340434e+00,5.171600e-01
32,Test,1.207356e+00,5.685000e-01
33,Train,1.319106e+00,5.268200e-01
33,Test,1.199568e+00,5.720000e-01
34,Train,1.308290e+00,5.308000e-01
34,Test,1.247207e+00,5.559000e-01
35,Train,1.302606e+00,5.329600e-01
35,Test,1.187952e+00,5.801000e-01
36,Train,1.286570e+00,5.418200e-01
36,Test,1.166841e+00,5.869000e-01
37,Train,1.272598e+00,5.444000e-01
37,Test,1.167077e+00,5.872000e-01
38,Train,1.266241e+00,5.471800e-01
38,Test,1.163303e+00,5.888000e-01
39,Train,1.265419e+00,5.487400e-01
39,Test,1.147336e+00,5.942000e-01
40,Train,1.260523e+00,5.516400e-01
40,Test,1.143265e+00,5.970000e-01
41,Train,1.243255e+00,5.536000e-01
41,Test,1.138388e+00,5.965000e-01
42,Train,1.234078e+00,5.618400e-01
42,Test,1.144053e+00,5.905000e-01
43,Train,1.237115e+00,5.589200e-01
43,Test,1.129575e+00,6.026000e-01
44,Train,1.224373e+00,5.670800e-01
44,Test,1.121551e+00,6.092000e-01
45,Train,1.222810e+00,5.629800e-01
45,Test,1.110685e+00,6.092000e-01
46,Train,1.218611e+00,5.662000e-01
46,Test,1.122989e+00,6.037000e-01
47,Train,1.207054e+00,5.695800e-01
47,Test,1.096662e+00,6.149000e-01
48,Train,1.200442e+00,5.711800e-01
48,Test,1.108395e+00,6.091000e-01
49,Train,1.199101e+00,5.732400e-01
49,Test,1.090292e+00,6.139000e-01
50,Train,1.190911e+00,5.759800e-01
50,Test,1.085446e+00,6.161000e-01
51,Train,1.179193e+00,5.815200e-01
51,Test,1.075406e+00,6.216000e-01
52,Train,1.182334e+00,5.773000e-01
52,Test,1.082182e+00,6.159000e-01
53,Train,1.175125e+00,5.819400e-01
53,Test,1.079873e+00,6.195000e-01
54,Train,1.174235e+00,5.834000e-01
54,Test,1.068944e+00,6.230000e-01
55,Train,1.163333e+00,5.860000e-01
55,Test,1.061523e+00,6.236000e-01
56,Train,1.159958e+00,5.852400e-01
56,Test,1.056185e+00,6.313000e-01
57,Train,1.151619e+00,5.910600e-01
57,Test,1.065689e+00,6.250000e-01
58,Train,1.152943e+00,5.861200e-01
58,Test,1.052642e+00,6.293000e-01
59,Train,1.145451e+00,5.956200e-01
59,Test,1.055589e+00,6.307000e-01
60,Train,1.138671e+00,5.947800e-01
60,Test,1.044990e+00,6.353000e-01
61,Train,1.135870e+00,5.952200e-01
61,Test,1.043925e+00,6.329000e-01
62,Train,1.128347e+00,5.964600e-01
62,Test,1.041166e+00,6.361000e-01
63,Train,1.126575e+00,6.004200e-01
63,Test,1.037512e+00,6.307000e-01
64,Train,1.119138e+00,6.015000e-01
64,Test,1.040975e+00,6.333000e-01
65,Train,1.118324e+00,6.012600e-01
65,Test,1.044902e+00,6.379000e-01
66,Train,1.111898e+00,6.052200e-01
66,Test,1.033384e+00,6.381000e-01
67,Train,1.112435e+00,6.066400e-01
67,Test,1.035200e+00,6.385000e-01
68,Train,1.110516e+00,6.058400e-01
68,Test,1.041784e+00,6.336000e-01
69,Train,1.101487e+00,6.094600e-01
69,Test,1.011790e+00,6.448000e-01
70,Train,1.099985e+00,6.085800e-01
70,Test,1.014609e+00,6.433000e-01
71,Train,1.087309e+00,6.122800e-01
71,Test,1.030415e+00,6.419000e-01
72,Train,1.093940e+00,6.095800e-01
72,Test,1.032006e+00,6.371000e-01
73,Train,1.077930e+00,6.142800e-01
73,Test,1.001953e+00,6.510000e-01
74,Train,1.077915e+00,6.174200e-01
74,Test,1.024016e+00,6.429000e-01
75,Train,1.078879e+00,6.165800e-01
75,Test,1.015081e+00,6.436000e-01
76,Train,1.067580e+00,6.223000e-01
76,Test,9.923943e-01,6.543000e-01
77,Train,1.068090e+00,6.219400e-01
77,Test,9.993096e-01,6.482000e-01
78,Train,1.053518e+00,6.246000e-01
78,Test,9.924348e-01,6.488000e-01
79,Train,1.055636e+00,6.237600e-01
79,Test,1.004076e+00,6.473000e-01
80,Train,1.056781e+00,6.228400e-01
80,Test,9.889848e-01,6.510000e-01
81,Train,1.048953e+00,6.254600e-01
81,Test,9.884155e-01,6.559000e-01
82,Train,1.054224e+00,6.237800e-01
82,Test,9.913550e-01,6.518000e-01
83,Train,1.040304e+00,6.292000e-01
83,Test,1.001709e+00,6.497000e-01
84,Train,1.045686e+00,6.255600e-01
84,Test,9.936930e-01,6.506000e-01
85,Train,1.044131e+00,6.287600e-01
85,Test,9.796738e-01,6.585000e-01
86,Train,1.024262e+00,6.361600e-01
86,Test,9.668911e-01,6.619000e-01
87,Train,1.019315e+00,6.396800e-01
87,Test,9.680978e-01,6.592000e-01
88,Train,1.023225e+00,6.345600e-01
88,Test,9.722099e-01,6.560000e-01
89,Train,1.010234e+00,6.408000e-01
89,Test,9.700960e-01,6.574000e-01
90,Train,1.016837e+00,6.361800e-01
90,Test,9.676427e-01,6.571000e-01
91,Train,1.008924e+00,6.394000e-01
91,Test,9.601455e-01,6.647000e-01
92,Train,1.004309e+00,6.400800e-01
92,Test,9.656572e-01,6.611000e-01
93,Train,9.965644e-01,6.430400e-01
93,Test,9.632574e-01,6.587000e-01
94,Train,9.956737e-01,6.434200e-01
94,Test,9.708152e-01,6.548000e-01
95,Train,9.990564e-01,6.416600e-01
95,Test,9.610984e-01,6.592000e-01
