epoch,mode,loss,accuracy
74,Test,1.235564e+00,5.512000e-01
75,Train,1.280781e+00,5.409200e-01
75,Test,1.227377e+00,5.532000e-01
76,Train,1.280707e+00,5.419400e-01
76,Test,1.234976e+00,5.496000e-01
77,Train,1.272144e+00,5.456600e-01
77,Test,1.232221e+00,5.539000e-01
78,Train,1.274989e+00,5.446600e-01
78,Test,1.221724e+00,5.566000e-01
79,Train,1.275375e+00,5.452200e-01
79,Test,1.218908e+00,5.533000e-01
80,Train,1.262922e+00,5.485400e-01
80,Test,1.231050e+00,5.508000e-01
81,Train,1.271691e+00,5.450200e-01
81,Test,1.217948e+00,5.529000e-01
82,Train,1.255793e+00,5.530800e-01
82,Test,1.206589e+00,5.622000e-01
83,Train,1.256146e+00,5.510800e-01
83,Test,1.204940e+00,5.599000e-01
84,Train,1.252722e+00,5.505600e-01
84,Test,1.200614e+00,5.630000e-01
85,Train,1.244695e+00,5.559600e-01
85,Test,1.202257e+00,5.602000e-01
86,Train,1.242516e+00,5.563600e-01
86,Test,1.202858e+00,5.654000e-01
87,Train,1.240320e+00,5.577000e-01
87,Test,1.195660e+00,5.649000e-01
88,Train,1.232636e+00,5.572000e-01
88,Test,1.190371e+00,5.649000e-01
89,Train,1.225603e+00,5.624800e-01
89,Test,1.188009e+00,5.676000e-01
90,Train,1.222581e+00,5.613800e-01
90,Test,1.181027e+00,5.706000e-01
91,Train,1.221895e+00,5.641800e-01
91,Test,1.187315e+00,5.687000e-01
92,Train,1.221316e+00,5.619400e-01
92,Test,1.186632e+00,5.696000e-01
93,Train,1.217908e+00,5.655400e-01
93,Test,1.172539e+00,5.757000e-01
94,Train,1.215548e+00,5.658000e-01
94,Test,1.173972e+00,5.730000e-01
95,Train,1.223073e+00,5.645200e-01
95,Test,1.171533e+00,5.778000e-01
96,Train,1.203678e+00,5.724600e-01
96,Test,1.162089e+00,5.786000e-01
97,Train,1.203682e+00,5.705000e-01
97,Test,1.163392e+00,5.801000e-01
98,Train,1.201518e+00,5.737600e-01
98,Test,1.157389e+00,5.814000e-01
99,Train,1.197120e+00,5.715600e-01
99,Test,1.161786e+00,5.785000e-01
100,Train,1.188804e+00,5.749200e-01
100,Test,1.153253e+00,5.842000e-01
101,Train,1.185735e+00,5.761400e-01
101,Test,1.177081e+00,5.740000e-01
102,Train,1.189500e+00,5.761800e-01
102,Test,1.146250e+00,5.903000e-01
103,Train,1.181608e+00,5.800400e-01
103,Test,1.150974e+00,5.852000e-01
104,Train,1.177059e+00,5.812600e-01
104,Test,1.139126e+00,5.904000e-01
105,Train,1.175039e+00,5.819400e-01
105,Test,1.144080e+00,5.881000e-01
106,Train,1.176608e+00,5.791400e-01
106,Test,1.146757e+00,5.886000e-01
107,Train,1.168125e+00,5.819000e-01
107,Test,1.146021e+00,5.892000e-01
108,Train,1.169937e+00,5.818400e-01
108,Test,1.174022e+00,5.732000e-01
109,Train,1.166250e+00,5.830200e-01
109,Test,1.130460e+00,5.921000e-01
110,Train,1.162549e+00,5.829200e-01
110,Test,1.173883e+00,5.811000e-01
111,Train,1.161444e+00,5.858600e-01
111,Test,1.123569e+00,5.946000e-01
112,Train,1.158720e+00,5.870400e-01
112,Test,1.126619e+00,5.969000e-01
113,Train,1.153750e+00,5.865400e-01
113,Test,1.132713e+00,5.918000e-01
114,Train,1.142896e+00,5.925800e-01
114,Test,1.119026e+00,5.950000e-01
115,Train,1.141895e+00,5.942200e-01
115,Test,1.117951e+00,5.966000e-01
116,Train,1.148247e+00,5.918000e-01
116,Test,1.134856e+00,5.925000e-01
117,Train,1.142907e+00,5.924200e-01
117,Test,1.118260e+00,5.998000e-01
118,Train,1.149529e+00,5.898000e-01
118,Test,1.134021e+00,5.890000e-01
119,Train,1.135658e+00,5.955600e-01
119,Test,1.113609e+00,6.016000e-01
120,Train,1.133236e+00,5.974600e-01
120,Test,1.114863e+00,5.955000e-01
121,Train,1.133377e+00,5.953400e-01
121,Test,1.107297e+00,5.993000e-01
122,Train,1.125144e+00,5.973800e-01
122,Test,1.109568e+00,5.999000e-01
123,Train,1.124445e+00,6.016600e-01
123,Test,1.101401e+00,6.035000e-01
124,Train,1.123519e+00,6.005800e-01
124,Test,1.106988e+00,6.019000e-01
125,Train,1.120593e+00,6.021600e-01
125,Test,1.101618e+00,6.027000e-01
126,Train,1.115491e+00,6.046800e-01
126,Test,1.112206e+00,6.022000e-01
127,Train,1.121716e+00,5.990400e-01
127,Test,1.104674e+00,6.045000e-01
128,Train,1.117164e+00,6.012800e-01
128,Test,1.113440e+00,6.038000e-01
129,Train,1.116608e+00,6.029800e-01
129,Test,1.103150e+00,6.020000e-01
130,Train,1.114000e+00,6.029400e-01
130,Test,1.099133e+00,6.004000e-01
131,Train,1.106324e+00,6.067400e-01
131,Test,1.104490e+00,6.057000e-01
132,Train,1.105465e+00,6.060800e-01
132,Test,1.098447e+00,6.086000e-01
133,Train,1.104217e+00,6.077600e-01
133,Test,1.082021e+00,6.101000e-01
134,Train,1.099319e+00,6.104800e-01
134,Test,1.095960e+00,6.083000e-01
135,Train,1.094964e+00,6.106200e-01
135,Test,1.087860e+00,6.106000e-01
136,Train,1.093810e+00,6.107000e-01
136,Test,1.075396e+00,6.129000e-01
137,Train,1.087475e+00,6.140400e-01
137,Test,1.091802e+00,6.085000e-01
138,Train,1.096598e+00,6.122800e-01
138,Test,1.075917e+00,6.121000e-01
139,Train,1.092101e+00,6.127600e-01
139,Test,1.070418e+00,6.134000e-01
140,Train,1.084414e+00,6.154800e-01
140,Test,1.079615e+00,6.139000e-01
141,Train,1.081225e+00,6.178800e-01
141,Test,1.075408e+00,6.147000e-01
142,Train,1.079743e+00,6.171000e-01
142,Test,1.075750e+00,6.176000e-01
143,Train,1.080049e+00,6.186000e-01
143,Test,1.073934e+00,6.112000e-01
144,Train,1.078946e+00,6.167800e-01
144,Test,1.063273e+00,6.154000e-01
145,Train,1.075370e+00,6.177000e-01
145,Test,1.065534e+00,6.152000e-01
146,Train,1.072209e+00,6.189800e-01
146,Test,1.062295e+00,6.172000e-01
147,Train,1.070042e+00,6.207800e-01
147,Test,1.074465e+00,6.198000e-01
148,Train,1.069431e+00,6.188600e-01
148,Test,1.060453e+00,6.185000e-01
149,Train,1.068625e+00,6.221000e-01
149,Test,1.061412e+00,6.200000e-01
150,Train,1.064269e+00,6.216200e-01
150,Test,1.057887e+00,6.174000e-01
151,Train,1.060224e+00,6.267000e-01
151,Test,1.065356e+00,6.173000e-01
152,Train,1.061147e+00,6.243200e-01
152,Test,1.053054e+00,6.231000e-01
153,Train,1.055259e+00,6.270400e-01
153,Test,1.052223e+00,6.244000e-01
154,Train,1.052869e+00,6.266800e-01
154,Test,1.060386e+00,6.169000e-01
155,Train,1.053959e+00,6.260800e-01
155,Test,1.054710e+00,6.241000e-01
156,Train,1.052509e+00,6.266200e-01
156,Test,1.043890e+00,6.294000e-01
157,Train,1.047493e+00,6.324000e-01
157,Test,1.068001e+00,6.166000e-01
158,Train,1.047798e+00,6.296800e-01
158,Test,1.037830e+00,6.286000e-01
159,Train,1.040776e+00,6.324600e-01
159,Test,1.055339e+00,6.233000e-01
160,Train,1.043035e+00,6.316000e-01
160,Test,1.046254e+00,6.258000e-01
161,Train,1.043684e+00,6.312600e-01
161,Test,1.030354e+00,6.293000e-01
162,Train,1.042343e+00,6.322600e-01
162,Test,1.040079e+00,6.258000e-01
163,Train,1.027738e+00,6.355600e-01
163,Test,1.029357e+00,6.301000e-01
164,Train,1.030572e+00,6.348800e-01
164,Test,1.032138e+00,6.315000e-01
165,Train,1.035429e+00,6.326600e-01
165,Test,1.032969e+00,6.326000e-01
166,Train,1.028438e+00,6.360800e-01
166,Test,1.041448e+00,6.287000e-01
167,Train,1.032660e+00,6.342600e-01
167,Test,1.037713e+00,6.294000e-01
168,Train,1.021679e+00,6.392400e-01
168,Test,1.024360e+00,6.332000e-01
169,Train,1.029230e+00,6.376400e-01
169,Test,1.027387e+00,6.324000e-01
170,Train,1.024636e+00,6.407400e-01
170,Test,1.026938e+00,6.330000e-01
171,Train,1.017589e+00,6.404600e-01
171,Test,1.021168e+00,6.369000e-01
172,Train,1.012760e+00,6.430200e-01
172,Test,1.036950e+00,6.264000e-01
173,Train,1.017773e+00,6.403600e-01
173,Test,1.018284e+00,6.368000e-01
174,Train,1.010201e+00,6.420200e-01
174,Test,1.017213e+00,6.351000e-01
175,Train,1.008585e+00,6.453400e-01
175,Test,1.017246e+00,6.342000e-01
176,Train,1.017726e+00,6.414200e-01
176,Test,1.026767e+00,6.350000e-01
177,Train,1.017259e+00,6.388000e-01
177,Test,1.038047e+00,6.292000e-01
178,Train,1.010589e+00,6.425600e-01
178,Test,1.012688e+00,6.366000e-01
179,Train,1.006637e+00,6.453600e-01
179,Test,1.027202e+00,6.351000e-01
180,Train,1.010447e+00,6.424800e-01
180,Test,1.013743e+00,6.364000e-01
181,Train,1.002001e+00,6.444200e-01
181,Test,1.026701e+00,6.344000e-01
182,Train,1.006489e+00,6.473600e-01
182,Test,1.043952e+00,6.239000e-01
183,Train,1.000071e+00,6.476200e-01
183,Test,1.024759e+00,6.366000e-01
184,Train,9.924503e-01,6.520400e-01
184,Test,1.010591e+00,6.424000e-01
185,Train,1.001568e+00,6.480600e-01
185,Test,1.042103e+00,6.362000e-01
186,Train,1.000949e+00,6.481000e-01
186,Test,1.010014e+00,6.406000e-01
187,Train,9.912865e-01,6.508200e-01
187,Test,1.002777e+00,6.431000e-01
188,Train,9.986308e-01,6.496400e-01
188,Test,1.012071e+00,6.388000e-01
189,Train,9.888937e-01,6.521000e-01
189,Test,1.007554e+00,6.420000e-01
190,Train,9.872539e-01,6.525000e-01
190,Test,1.006755e+00,6.436000e-01
191,Train,9.795459e-01,6.549000e-01
191,Test,9.951686e-01,6.442000e-01
192,Train,9.870231e-01,6.532000e-01
192,Test,9.977976e-01,6.434000e-01
193,Train,9.822965e-01,6.543800e-01
193,Test,1.005435e+00,6.435000e-01
194,Train,9.903273e-01,6.503000e-01
194,Test,1.005114e+00,6.423000e-01
195,Train,9.772910e-01,6.557400e-01
195,Test,1.001031e+00,6.423000e-01
196,Train,9.768025e-01,6.570600e-01
196,Test,1.019559e+00,6.421000e-01
197,Train,9.768577e-01,6.584800e-01
197,Test,9.866731e-01,6.494000e-01
198,Train,9.722534e-01,6.564400e-01
198,Test,1.001898e+00,6.432000e-01
199,Train,9.722887e-01,6.578000e-01
199,Test,1.009756e+00,6.403000e-01
200,Train,9.696028e-01,6.587000e-01
200,Test,1.001067e+00,6.467000e-01
