epoch,mode,loss,accuracy
1,Train,2.302613e+00,9.904000e-02
1,Test,2.302586e+00,1.000000e-01
2,Train,2.302597e+00,9.940000e-02
2,Test,2.302586e+00,1.000000e-01
3,Train,2.302585e+00,1.000400e-01
3,Test,2.302585e+00,1.000000e-01
4,Train,2.302586e+00,9.976000e-02
4,Test,2.302585e+00,1.000000e-01
5,Train,2.302585e+00,1.000000e-01
5,Test,2.302585e+00,1.000000e-01
6,Train,2.302585e+00,1.000000e-01
6,Test,2.302585e+00,1.000000e-01
7,Train,2.302585e+00,1.000000e-01
7,Test,2.302585e+00,1.000000e-01
8,Train,2.302585e+00,1.000000e-01
8,Test,2.302585e+00,1.000000e-01
9,Train,2.302585e+00,1.000000e-01
9,Test,2.302585e+00,1.000000e-01
10,Train,2.302585e+00,1.000000e-01
10,Test,2.302585e+00,1.000000e-01
11,Train,2.302585e+00,1.000000e-01
11,Test,2.302585e+00,1.000000e-01
12,Train,2.302585e+00,1.000000e-01
12,Test,2.302585e+00,1.000000e-01
13,Train,2.302585e+00,1.000000e-01
13,Test,2.302585e+00,1.000000e-01
14,Train,2.302585e+00,1.000000e-01
14,Test,2.302585e+00,1.000000e-01
15,Train,2.302585e+00,1.000000e-01
15,Test,2.302585e+00,1.000000e-01
16,Train,2.302585e+00,1.000000e-01
16,Test,2.302585e+00,1.000000e-01
17,Train,2.302585e+00,1.000000e-01
17,Test,2.302585e+00,1.000000e-01
18,Train,2.302585e+00,1.000000e-01
18,Test,2.302585e+00,1.000000e-01
19,Train,2.302585e+00,1.000000e-01
19,Test,2.302585e+00,1.000000e-01
20,Train,2.302585e+00,1.000000e-01
20,Test,2.302585e+00,1.000000e-01
21,Train,2.302585e+00,1.000000e-01
21,Test,2.302585e+00,1.000000e-01
22,Train,2.302585e+00,1.000000e-01
22,Test,2.302585e+00,1.000000e-01
23,Train,2.302585e+00,1.000000e-01
23,Test,2.302585e+00,1.000000e-01
24,Train,2.302585e+00,1.000000e-01
24,Test,2.302585e+00,1.000000e-01
25,Train,2.302585e+00,1.000000e-01
25,Test,2.302585e+00,1.000000e-01
26,Train,2.302585e+00,1.000000e-01
26,Test,2.302585e+00,1.000000e-01
27,Train,2.302585e+00,1.000000e-01
27,Test,2.302585e+00,1.000000e-01
28,Train,2.302585e+00,1.000000e-01
28,Test,2.302585e+00,1.000000e-01
29,Train,2.302585e+00,1.000000e-01
29,Test,2.302585e+00,1.000000e-01
30,Train,2.302585e+00,1.000000e-01
30,Test,2.302585e+00,1.000000e-01
31,Train,2.302585e+00,1.000000e-01
31,Test,2.302585e+00,1.000000e-01
32,Train,2.302585e+00,1.000000e-01
32,Test,2.302585e+00,1.000000e-01
33,Train,2.302585e+00,1.000000e-01
33,Test,2.302585e+00,1.000000e-01
34,Train,2.302585e+00,1.000000e-01
34,Test,2.302585e+00,1.000000e-01
35,Train,2.302585e+00,1.000000e-01
35,Test,2.302585e+00,1.000000e-01
36,Train,2.302585e+00,1.000000e-01
36,Test,2.302585e+00,1.000000e-01
37,Train,2.302585e+00,1.000000e-01
37,Test,2.302585e+00,1.000000e-01
38,Train,2.302585e+00,1.000000e-01
38,Test,2.302585e+00,1.000000e-01
39,Train,2.302585e+00,1.000000e-01
39,Test,2.302585e+00,1.000000e-01
40,Train,2.302585e+00,1.000000e-01
40,Test,2.302585e+00,1.000000e-01
41,Train,2.302585e+00,1.000000e-01
41,Test,2.302585e+00,1.000000e-01
42,Train,2.302585e+00,1.000000e-01
42,Test,2.302585e+00,1.000000e-01
43,Train,2.302585e+00,1.000000e-01
43,Test,2.302585e+00,1.000000e-01
44,Train,2.302585e+00,1.000000e-01
44,Test,2.302585e+00,1.000000e-01
45,Train,2.302585e+00,1.000000e-01
45,Test,2.302585e+00,1.000000e-01
46,Train,2.302585e+00,1.000000e-01
46,Test,2.302585e+00,1.000000e-01
47,Train,2.302585e+00,1.000000e-01
