epoch,mode,loss,accuracy
1,Train,2.231347e+00,1.684400e-01
1,Test,2.089591e+00,2.432000e-01
2,Train,2.034226e+00,2.657800e-01
2,Test,1.876874e+00,3.595000e-01
3,Train,1.888743e+00,3.343600e-01
3,Test,1.774257e+00,3.835000e-01
4,Train,1.779357e+00,3.711600e-01
4,Test,1.641868e+00,4.183000e-01
5,Train,1.696518e+00,3.949800e-01
5,Test,1.565965e+00,4.372000e-01
6,Train,1.648515e+00,4.071000e-01
6,Test,1.538056e+00,4.425000e-01
7,Train,1.613917e+00,4.138600e-01
7,Test,1.493846e+00,4.584000e-01
8,Train,1.587813e+00,4.255000e-01
8,Test,1.478646e+00,4.635000e-01
9,Train,1.560245e+00,4.330400e-01
9,Test,1.476078e+00,4.590000e-01
10,Train,1.551282e+00,4.368800e-01
10,Test,1.438511e+00,4.699000e-01
11,Train,1.522977e+00,4.454400e-01
11,Test,1.429575e+00,4.733000e-01
12,Train,1.515798e+00,4.492800e-01
12,Test,1.416967e+00,4.810000e-01
13,Train,1.507495e+00,4.535800e-01
13,Test,1.436489e+00,4.749000e-01
14,Train,1.494307e+00,4.572200e-01
14,Test,1.398939e+00,4.887000e-01
15,Train,1.478626e+00,4.633200e-01
15,Test,1.388755e+00,4.939000e-01
16,Train,1.464240e+00,4.704800e-01
16,Test,1.373027e+00,5.001000e-01
17,Train,1.454823e+00,4.736200e-01
17,Test,1.361784e+00,5.088000e-01
18,Train,1.441957e+00,4.812400e-01
18,Test,1.350863e+00,5.115000e-01
19,Train,1.433738e+00,4.809200e-01
19,Test,1.339637e+00,5.129000e-01
20,Train,1.428270e+00,4.872200e-01
20,Test,1.328218e+00,5.165000e-01
21,Train,1.402681e+00,4.942800e-01
21,Test,1.304532e+00,5.299000e-01
22,Train,1.400803e+00,4.971400e-01
22,Test,1.300151e+00,5.330000e-01
23,Train,1.371752e+00,5.064000e-01
23,Test,1.281161e+00,5.374000e-01
24,Train,1.375567e+00,5.046400e-01
24,Test,1.279328e+00,5.426000e-01
25,Train,1.352126e+00,5.183800e-01
25,Test,1.257166e+00,5.513000e-01
26,Train,1.336650e+00,5.217600e-01
26,Test,1.226928e+00,5.611000e-01
27,Train,1.318178e+00,5.296800e-01
27,Test,1.221337e+00,5.643000e-01
28,Train,1.313323e+00,5.328400e-01
28,Test,1.217321e+00,5.684000e-01
29,Train,1.298484e+00,5.367800e-01
29,Test,1.193677e+00,5.736000e-01
30,Train,1.285590e+00,5.434600e-01
30,Test,1.187359e+00,5.754000e-01
31,Train,1.280518e+00,5.442200e-01
31,Test,1.173177e+00,5.844000e-01
32,Train,1.267047e+00,5.477600e-01
32,Test,1.175604e+00,5.842000e-01
33,Train,1.265089e+00,5.516600e-01
33,Test,1.200946e+00,5.749000e-01
34,Train,1.272126e+00,5.478800e-01
34,Test,1.161862e+00,5.870000e-01
35,Train,1.252222e+00,5.546200e-01
35,Test,1.143054e+00,5.931000e-01
36,Train,1.240402e+00,5.587600e-01
36,Test,1.150769e+00,5.903000e-01
37,Train,1.232423e+00,5.617000e-01
37,Test,1.130415e+00,5.986000e-01
38,Train,1.221706e+00,5.676600e-01
38,Test,1.129886e+00,5.997000e-01
39,Train,1.221255e+00,5.669200e-01
39,Test,1.125523e+00,6.015000e-01
40,Train,1.215809e+00,5.708200e-01
40,Test,1.143901e+00,5.961000e-01
41,Train,1.214737e+00,5.689200e-01
41,Test,1.109855e+00,6.081000e-01
42,Train,1.202228e+00,5.749400e-01
42,Test,1.106269e+00,6.065000e-01
43,Train,1.188166e+00,5.794600e-01
43,Test,1.102997e+00,6.100000e-01
44,Train,1.187924e+00,5.796000e-01
44,Test,1.101278e+00,6.128000e-01
45,Train,1.183745e+00,5.824200e-01
45,Test,1.090595e+00,6.128000e-01
46,Train,1.174513e+00,5.832400e-01
46,Test,1.090052e+00,6.144000e-01
47,Train,1.163962e+00,5.899800e-01
47,Test,1.090771e+00,6.165000e-01
48,Train,1.162359e+00,5.870600e-01
48,Test,1.073822e+00,6.199000e-01
49,Train,1.156990e+00,5.911400e-01
49,Test,1.080900e+00,6.205000e-01
50,Train,1.154026e+00,5.923400e-01
50,Test,1.058854e+00,6.302000e-01
51,Train,1.145969e+00,5.941800e-01
51,Test,1.069143e+00,6.199000e-01
52,Train,1.149119e+00,5.945200e-01
52,Test,1.059370e+00,6.282000e-01
53,Train,1.135780e+00,5.992000e-01
53,Test,1.063372e+00,6.253000e-01
54,Train,1.131028e+00,5.991400e-01
54,Test,1.055091e+00,6.285000e-01
55,Train,1.124945e+00,6.049800e-01
55,Test,1.046650e+00,6.336000e-01
56,Train,1.122472e+00,6.045400e-01
56,Test,1.050267e+00,6.305000e-01
57,Train,1.116332e+00,6.052200e-01
57,Test,1.059348e+00,6.259000e-01
58,Train,1.116875e+00,6.041000e-01
58,Test,1.043457e+00,6.334000e-01
59,Train,1.101720e+00,6.125000e-01
59,Test,1.028406e+00,6.380000e-01
60,Train,1.101024e+00,6.113800e-01
60,Test,1.040949e+00,6.332000e-01
61,Train,1.088952e+00,6.169600e-01
61,Test,1.045866e+00,6.359000e-01
62,Train,1.096955e+00,6.114600e-01
62,Test,1.019957e+00,6.382000e-01
63,Train,1.086449e+00,6.184400e-01
63,Test,1.039195e+00,6.391000e-01
64,Train,1.079934e+00,6.195800e-01
64,Test,1.031225e+00,6.375000e-01
65,Train,1.075612e+00,6.206000e-01
65,Test,1.013979e+00,6.468000e-01
66,Train,1.070246e+00,6.212600e-01
66,Test,1.014935e+00,6.429000e-01
67,Train,1.069887e+00,6.214600e-01
67,Test,1.012283e+00,6.457000e-01
68,Train,1.076228e+00,6.189000e-01
68,Test,1.020566e+00,6.410000e-01
69,Train,1.053799e+00,6.289600e-01
69,Test,1.012182e+00,6.431000e-01
70,Train,1.058524e+00,6.289000e-01
70,Test,1.005154e+00,6.444000e-01
71,Train,1.050563e+00,6.302400e-01
71,Test,1.003064e+00,6.457000e-01
72,Train,1.044160e+00,6.310200e-01
72,Test,1.000919e+00,6.494000e-01
73,Train,1.048343e+00,6.308000e-01
73,Test,9.975172e-01,6.511000e-01
74,Train,1.040141e+00,6.332200e-01
74,Test,9.916756e-01,6.508000e-01
75,Train,1.036066e+00,6.338800e-01
75,Test,9.923761e-01,6.547000e-01
76,Train,1.037160e+00,6.357200e-01
76,Test,1.030161e+00,6.319000e-01
77,Train,1.038338e+00,6.329200e-01
77,Test,9.882415e-01,6.515000e-01
78,Train,1.024250e+00,6.387000e-01
78,Test,9.963242e-01,6.493000e-01
79,Train,1.025487e+00,6.376000e-01
79,Test,9.823117e-01,6.553000e-01
80,Train,1.021098e+00,6.399600e-01
80,Test,9.936156e-01,6.509000e-01
81,Train,1.017725e+00,6.417600e-01
81,Test,9.841195e-01,6.523000e-01
82,Train,1.012013e+00,6.418600e-01
82,Test,1.005019e+00,6.477000e-01
83,Train,1.009745e+00,6.434000e-01
83,Test,9.791637e-01,6.549000e-01
84,Train,9.923556e-01,6.473200e-01
84,Test,9.719604e-01,6.558000e-01
85,Train,9.983636e-01,6.478600e-01
85,Test,9.713494e-01,6.570000e-01
