epoch,mode,loss,accuracy
1,Train,2.281005e+00,1.468200e-01
1,Test,2.184574e+00,2.050000e-01
2,Train,2.125949e+00,2.112200e-01
2,Test,2.045933e+00,2.696000e-01
3,Train,2.035239e+00,2.599200e-01
3,Test,1.950218e+00,3.197000e-01
4,Train,1.948318e+00,3.078000e-01
4,Test,1.852976e+00,3.543000e-01
5,Train,1.883458e+00,3.348400e-01
5,Test,1.794600e+00,3.807000e-01
6,Train,1.837756e+00,3.525200e-01
6,Test,1.754521e+00,3.890000e-01
7,Train,1.809113e+00,3.627600e-01
7,Test,1.731777e+00,3.951000e-01
8,Train,1.784973e+00,3.731200e-01
8,Test,1.714458e+00,3.997000e-01
9,Train,1.719788e+00,3.871800e-01
9,Test,1.581966e+00,4.369000e-01
10,Train,1.651595e+00,4.087000e-01
10,Test,1.557192e+00,4.403000e-01
11,Train,1.627094e+00,4.155000e-01
11,Test,1.539275e+00,4.461000e-01
12,Train,1.614258e+00,4.154400e-01
12,Test,1.530229e+00,4.431000e-01
13,Train,1.598555e+00,4.245000e-01
13,Test,1.512129e+00,4.561000e-01
14,Train,1.585899e+00,4.297600e-01
14,Test,1.509008e+00,4.563000e-01
15,Train,1.577606e+00,4.316200e-01
15,Test,1.487818e+00,4.601000e-01
16,Train,1.573136e+00,4.339400e-01
16,Test,1.491953e+00,4.523000e-01
17,Train,1.558191e+00,4.405800e-01
17,Test,1.474655e+00,4.649000e-01
18,Train,1.550901e+00,4.425000e-01
18,Test,1.468361e+00,4.672000e-01
19,Train,1.540276e+00,4.430000e-01
19,Test,1.456425e+00,4.675000e-01
20,Train,1.535795e+00,4.446600e-01
20,Test,1.451224e+00,4.709000e-01
21,Train,1.531428e+00,4.496000e-01
21,Test,1.448836e+00,4.733000e-01
22,Train,1.526283e+00,4.506600e-01
22,Test,1.434877e+00,4.748000e-01
23,Train,1.514064e+00,4.544200e-01
23,Test,1.429041e+00,4.767000e-01
24,Train,1.508169e+00,4.545800e-01
24,Test,1.422928e+00,4.801000e-01
25,Train,1.505993e+00,4.560800e-01
25,Test,1.421292e+00,4.850000e-01
26,Train,1.497058e+00,4.592000e-01
26,Test,1.412123e+00,4.854000e-01
27,Train,1.487539e+00,4.597800e-01
27,Test,1.400878e+00,4.891000e-01
28,Train,1.482029e+00,4.635200e-01
28,Test,1.399199e+00,4.907000e-01
29,Train,1.475710e+00,4.650000e-01
29,Test,1.392112e+00,4.909000e-01
30,Train,1.472684e+00,4.686200e-01
30,Test,1.387500e+00,4.917000e-01
31,Train,1.470314e+00,4.705400e-01
31,Test,1.380173e+00,4.950000e-01
32,Train,1.457062e+00,4.724000e-01
32,Test,1.377203e+00,4.976000e-01
33,Train,1.457218e+00,4.743000e-01
33,Test,1.371768e+00,5.012000e-01
34,Train,1.448156e+00,4.759400e-01
34,Test,1.369218e+00,4.966000e-01
35,Train,1.447789e+00,4.770600e-01
35,Test,1.363917e+00,5.030000e-01
36,Train,1.445202e+00,4.799800e-01
36,Test,1.371943e+00,5.023000e-01
37,Train,1.440343e+00,4.801200e-01
37,Test,1.343669e+00,5.085000e-01
38,Train,1.427489e+00,4.849600e-01
38,Test,1.338530e+00,5.127000e-01
39,Train,1.421712e+00,4.872400e-01
39,Test,1.331408e+00,5.122000e-01
40,Train,1.419548e+00,4.884200e-01
40,Test,1.331618e+00,5.118000e-01
41,Train,1.413591e+00,4.894800e-01
41,Test,1.336643e+00,5.115000e-01
42,Train,1.410685e+00,4.910800e-01
42,Test,1.328612e+00,5.143000e-01
43,Train,1.409142e+00,4.910800e-01
43,Test,1.319604e+00,5.194000e-01
44,Train,1.400647e+00,4.941000e-01
44,Test,1.312479e+00,5.194000e-01
45,Train,1.398662e+00,4.960800e-01
45,Test,1.307868e+00,5.246000e-01
46,Train,1.391664e+00,4.974000e-01
46,Test,1.309168e+00,5.241000e-01
47,Train,1.387113e+00,4.999200e-01
47,Test,1.302510e+00,5.219000e-01
48,Train,1.382727e+00,5.027000e-01
48,Test,1.300044e+00,5.254000e-01
49,Train,1.375924e+00,5.053400e-01
49,Test,1.290069e+00,5.283000e-01
50,Train,1.372724e+00,5.054000e-01
50,Test,1.287836e+00,5.286000e-01
51,Train,1.369660e+00,5.081800e-01
51,Test,1.285072e+00,5.337000e-01
52,Train,1.368435e+00,5.072600e-01
52,Test,1.278969e+00,5.337000e-01
53,Train,1.365300e+00,5.081000e-01
53,Test,1.274164e+00,5.347000e-01
54,Train,1.357435e+00,5.113200e-01
54,Test,1.279257e+00,5.340000e-01
55,Train,1.351703e+00,5.149000e-01
55,Test,1.269386e+00,5.360000e-01
56,Train,1.344430e+00,5.173800e-01
56,Test,1.263324e+00,5.425000e-01
57,Train,1.341398e+00,5.202200e-01
57,Test,1.254250e+00,5.447000e-01
58,Train,1.341775e+00,5.174200e-01
58,Test,1.254143e+00,5.408000e-01
59,Train,1.340380e+00,5.175000e-01
59,Test,1.252135e+00,5.435000e-01
60,Train,1.331835e+00,5.203600e-01
60,Test,1.249590e+00,5.444000e-01
61,Train,1.329602e+00,5.234800e-01
61,Test,1.245916e+00,5.485000e-01
62,Train,1.328531e+00,5.218600e-01
62,Test,1.234647e+00,5.507000e-01
63,Train,1.324626e+00,5.256200e-01
63,Test,1.234531e+00,5.508000e-01
64,Train,1.326188e+00,5.244600e-01
64,Test,1.234525e+00,5.529000e-01
65,Train,1.311421e+00,5.283600e-01
65,Test,1.223009e+00,5.539000e-01
66,Train,1.306889e+00,5.308000e-01
66,Test,1.234052e+00,5.513000e-01
67,Train,1.305455e+00,5.338600e-01
67,Test,1.220834e+00,5.610000e-01
68,Train,1.306338e+00,5.344800e-01
68,Test,1.210592e+00,5.611000e-01
69,Train,1.295325e+00,5.330000e-01
69,Test,1.212924e+00,5.622000e-01
70,Train,1.292398e+00,5.369800e-01
70,Test,1.205301e+00,5.663000e-01
71,Train,1.296833e+00,5.333200e-01
71,Test,1.201382e+00,5.701000e-01
72,Train,1.290631e+00,5.384800e-01
72,Test,1.213728e+00,5.614000e-01
73,Train,1.291494e+00,5.362800e-01
73,Test,1.209536e+00,5.680000e-01
74,Train,1.285934e+00,5.390600e-01
74,Test,1.187381e+00,5.726000e-01
75,Train,1.278637e+00,5.425000e-01
75,Test,1.188421e+00,5.733000e-01
76,Train,1.269427e+00,5.449600e-01
76,Test,1.188555e+00,5.708000e-01
77,Train,1.276575e+00,5.440200e-01
77,Test,1.183914e+00,5.747000e-01
78,Train,1.267207e+00,5.464000e-01
78,Test,1.174317e+00,5.770000e-01
79,Train,1.266613e+00,5.483400e-01
79,Test,1.176325e+00,5.772000e-01
80,Train,1.265684e+00,5.488400e-01
80,Test,1.173970e+00,5.767000e-01
81,Train,1.261832e+00,5.495800e-01
81,Test,1.175278e+00,5.757000e-01
82,Train,1.254401e+00,5.493600e-01
82,Test,1.180317e+00,5.789000e-01
83,Train,1.253783e+00,5.530800e-01
83,Test,1.175458e+00,5.793000e-01
84,Train,1.247980e+00,5.536800e-01
84,Test,1.169214e+00,5.802000e-01
85,Train,1.246790e+00,5.566600e-01
85,Test,1.168645e+00,5.821000e-01
86,Train,1.247285e+00,5.540400e-01
86,Test,1.160050e+00,5.829000e-01
87,Train,1.246430e+00,5.530000e-01
87,Test,1.155938e+00,5.892000e-01
88,Train,1.232914e+00,5.601000e-01
88,Test,1.149656e+00,5.916000e-01
89,Train,1.234191e+00,5.604400e-01
89,Test,1.139903e+00,5.912000e-01
90,Train,1.234196e+00,5.604800e-01
90,Test,1.152762e+00,5.878000e-01
91,Train,1.228039e+00,5.647600e-01
91,Test,1.134888e+00,5.919000e-01
92,Train,1.224162e+00,5.633000e-01
92,Test,1.134601e+00,5.957000e-01
93,Train,1.220055e+00,5.635600e-01
93,Test,1.134900e+00,5.939000e-01
94,Train,1.218847e+00,5.656000e-01
94,Test,1.134529e+00,5.923000e-01
95,Train,1.214646e+00,5.659000e-01
95,Test,1.129796e+00,5.948000e-01
96,Train,1.209156e+00,5.721200e-01
96,Test,1.140153e+00,5.929000e-01
97,Train,1.217717e+00,5.654800e-01
97,Test,1.136029e+00,5.903000e-01
98,Train,1.210820e+00,5.689400e-01
98,Test,1.121514e+00,6.020000e-01
99,Train,1.200224e+00,5.754400e-01
99,Test,1.119781e+00,6.036000e-01
100,Train,1.195977e+00,5.753200e-01
100,Test,1.115135e+00,6.025000e-01
101,Train,1.198831e+00,5.757000e-01
101,Test,1.110393e+00,6.048000e-01
102,Train,1.194645e+00,5.744000e-01
102,Test,1.111472e+00,6.027000e-01
103,Train,1.191429e+00,5.781000e-01
103,Test,1.099458e+00,6.074000e-01
104,Train,1.187947e+00,5.794000e-01
104,Test,1.105753e+00,6.051000e-01
105,Train,1.185798e+00,5.798600e-01
105,Test,1.103815e+00,6.053000e-01
106,Train,1.183329e+00,5.795800e-01
106,Test,1.113453e+00,5.980000e-01
107,Train,1.179163e+00,5.809600e-01
107,Test,1.101008e+00,6.080000e-01
108,Train,1.179336e+00,5.818600e-01
108,Test,1.095704e+00,6.118000e-01
109,Train,1.179651e+00,5.814600e-01
109,Test,1.092877e+00,6.106000e-01
110,Train,1.170303e+00,5.841200e-01
110,Test,1.088108e+00,6.137000e-01
111,Train,1.171035e+00,5.835200e-01
111,Test,1.086827e+00,6.126000e-01
112,Train,1.165837e+00,5.852400e-01
112,Test,1.098516e+00,6.077000e-01
113,Train,1.167784e+00,5.874600e-01
113,Test,1.078065e+00,6.140000e-01
114,Train,1.163518e+00,5.877800e-01
114,Test,1.084182e+00,6.136000e-01
115,Train,1.160282e+00,5.908800e-01
115,Test,1.082441e+00,6.165000e-01
116,Train,1.159184e+00,5.877400e-01
116,Test,1.072614e+00,6.151000e-01
117,Train,1.159311e+00,5.900000e-01
117,Test,1.071454e+00,6.206000e-01
118,Train,1.150808e+00,5.918200e-01
118,Test,1.070923e+00,6.176000e-01
119,Train,1.158922e+00,5.885800e-01
119,Test,1.067302e+00,6.192000e-01
120,Train,1.149637e+00,5.928600e-01
120,Test,1.061250e+00,6.251000e-01
121,Train,1.140448e+00,5.955800e-01
121,Test,1.059243e+00,6.223000e-01
122,Train,1.136487e+00,5.958400e-01
122,Test,1.063262e+00,6.203000e-01
123,Train,1.137538e+00,5.967800e-01
123,Test,1.059975e+00,6.223000e-01
124,Train,1.137122e+00,5.983800e-01
124,Test,1.067119e+00,6.207000e-01
125,Train,1.138253e+00,5.951200e-01
125,Test,1.057546e+00,6.250000e-01
126,Train,1.128481e+00,6.011600e-01
126,Test,1.049836e+00,6.278000e-01
127,Train,1.129440e+00,5.987600e-01
127,Test,1.050673e+00,6.259000e-01
128,Train,1.125009e+00,6.018800e-01
128,Test,1.053107e+00,6.225000e-01
