epoch,mode,loss,accuracy
111,Test,1.003013e+00,6.519000e-01
112,Train,9.719593e-01,6.446200e-01
112,Test,1.025759e+00,6.424000e-01
113,Train,9.688348e-01,6.477200e-01
113,Test,1.003622e+00,6.535000e-01
114,Train,9.625438e-01,6.487400e-01
114,Test,9.989227e-01,6.477000e-01
115,Train,9.546829e-01,6.501800e-01
115,Test,1.003915e+00,6.542000e-01
116,Train,9.563082e-01,6.511600e-01
116,Test,9.942744e-01,6.555000e-01
117,Train,9.507524e-01,6.532200e-01
117,Test,9.950894e-01,6.553000e-01
118,Train,9.574494e-01,6.472600e-01
118,Test,9.943202e-01,6.518000e-01
119,Train,9.605850e-01,6.460000e-01
119,Test,1.017808e+00,6.495000e-01
120,Train,9.471298e-01,6.533200e-01
120,Test,1.018953e+00,6.476000e-01
121,Train,9.481710e-01,6.521000e-01
121,Test,9.913328e-01,6.534000e-01
122,Train,9.376580e-01,6.567200e-01
122,Test,9.922677e-01,6.588000e-01
123,Train,9.361157e-01,6.553400e-01
123,Test,9.933317e-01,6.570000e-01
124,Train,9.354927e-01,6.555200e-01
124,Test,9.967108e-01,6.580000e-01
125,Train,9.350647e-01,6.574600e-01
125,Test,1.003944e+00,6.550000e-01
126,Train,9.279330e-01,6.577800e-01
126,Test,1.001943e+00,6.552000e-01
127,Train,9.406801e-01,6.565200e-01
127,Test,9.968698e-01,6.556000e-01
128,Train,9.293070e-01,6.578400e-01
128,Test,9.923334e-01,6.571000e-01
129,Train,9.198043e-01,6.609000e-01
129,Test,9.872977e-01,6.555000e-01
130,Train,9.276461e-01,6.583800e-01
130,Test,1.001083e+00,6.528000e-01
131,Train,9.220010e-01,6.614800e-01
131,Test,9.875392e-01,6.552000e-01
132,Train,9.225099e-01,6.603400e-01
132,Test,9.959585e-01,6.579000e-01
133,Train,9.159216e-01,6.625600e-01
133,Test,9.948175e-01,6.550000e-01
134,Train,9.179728e-01,6.618400e-01
134,Test,9.931030e-01,6.574000e-01
135,Train,9.105584e-01,6.645000e-01
135,Test,9.982168e-01,6.572000e-01
136,Train,9.175611e-01,6.628200e-01
136,Test,9.931311e-01,6.569000e-01
137,Train,9.011102e-01,6.677200e-01
137,Test,9.913592e-01,6.617000e-01
138,Train,9.027764e-01,6.674800e-01
138,Test,9.905512e-01,6.569000e-01
139,Train,9.023377e-01,6.679200e-01
139,Test,9.891964e-01,6.621000e-01
140,Train,8.972604e-01,6.679000e-01
140,Test,9.919238e-01,6.617000e-01
141,Train,9.000653e-01,6.678200e-01
141,Test,9.989258e-01,6.614000e-01
142,Train,8.936765e-01,6.711200e-01
142,Test,9.923976e-01,6.587000e-01
143,Train,8.903083e-01,6.692800e-01
143,Test,9.952457e-01,6.596000e-01
144,Train,8.834686e-01,6.728000e-01
144,Test,9.884950e-01,6.602000e-01
145,Train,8.893859e-01,6.741800e-01
145,Test,9.952698e-01,6.592000e-01
146,Train,8.896894e-01,6.695200e-01
146,Test,1.007106e+00,6.595000e-01
147,Train,8.832390e-01,6.723400e-01
147,Test,9.930886e-01,6.613000e-01
148,Train,8.812010e-01,6.746600e-01
148,Test,9.958126e-01,6.646000e-01
149,Train,8.813236e-01,6.722800e-01
149,Test,1.015479e+00,6.474000e-01
150,Train,8.783200e-01,6.726200e-01
150,Test,9.985768e-01,6.613000e-01
151,Train,8.808572e-01,6.721200e-01
151,Test,1.012374e+00,6.608000e-01
152,Train,8.823105e-01,6.710400e-01
152,Test,9.995702e-01,6.640000e-01
153,Train,8.754861e-01,6.748800e-01
153,Test,9.891313e-01,6.661000e-01
154,Train,8.721823e-01,6.737000e-01
154,Test,1.016752e+00,6.580000e-01
155,Train,8.729895e-01,6.753600e-01
155,Test,1.006557e+00,6.629000e-01
156,Train,8.606818e-01,6.792600e-01
156,Test,9.989158e-01,6.631000e-01
157,Train,8.596198e-01,6.800800e-01
157,Test,9.991032e-01,6.643000e-01
158,Train,8.567973e-01,6.816800e-01
158,Test,1.000672e+00,6.571000e-01
159,Train,8.574960e-01,6.802200e-01
159,Test,9.947680e-01,6.622000e-01
160,Train,8.597468e-01,6.817600e-01
160,Test,1.008864e+00,6.664000e-01
161,Train,8.600478e-01,6.814800e-01
161,Test,9.995348e-01,6.643000e-01
162,Train,8.558822e-01,6.793000e-01
162,Test,1.011974e+00,6.616000e-01
163,Train,8.533067e-01,6.827200e-01
163,Test,1.015608e+00,6.575000e-01
164,Train,8.491004e-01,6.829000e-01
164,Test,1.008163e+00,6.590000e-01
165,Train,8.422943e-01,6.857000e-01
165,Test,1.005244e+00,6.590000e-01
166,Train,8.456449e-01,6.855200e-01
166,Test,1.003269e+00,6.591000e-01
167,Train,8.468522e-01,6.839200e-01
167,Test,1.001804e+00,6.599000e-01
168,Train,8.406067e-01,6.850000e-01
168,Test,1.005377e+00,6.593000e-01
169,Train,8.428927e-01,6.830600e-01
169,Test,1.007299e+00,6.622000e-01
170,Train,8.382117e-01,6.845400e-01
170,Test,1.004048e+00,6.631000e-01
171,Train,8.399600e-01,6.864600e-01
171,Test,1.009168e+00,6.654000e-01
172,Train,8.321100e-01,6.871200e-01
172,Test,1.011142e+00,6.628000e-01
173,Train,8.259595e-01,6.902800e-01
173,Test,1.012563e+00,6.586000e-01
174,Train,8.243893e-01,6.915400e-01
174,Test,1.006279e+00,6.608000e-01
175,Train,8.251937e-01,6.890200e-01
175,Test,1.007319e+00,6.609000e-01
176,Train,8.282678e-01,6.868600e-01
176,Test,1.025388e+00,6.606000e-01
177,Train,8.241244e-01,6.883200e-01
177,Test,1.022332e+00,6.574000e-01
178,Train,8.172354e-01,6.930200e-01
178,Test,1.016752e+00,6.643000e-01
179,Train,8.158015e-01,6.932200e-01
179,Test,1.018128e+00,6.567000e-01
180,Train,8.213219e-01,6.903200e-01
180,Test,1.021874e+00,6.641000e-01
181,Train,8.200086e-01,6.910800e-01
181,Test,1.014171e+00,6.631000e-01
182,Train,8.166008e-01,6.928000e-01
182,Test,1.025762e+00,6.588000e-01
183,Train,8.115277e-01,6.956200e-01
183,Test,1.014309e+00,6.622000e-01
184,Train,8.116169e-01,6.936200e-01
184,Test,1.023419e+00,6.617000e-01
185,Train,8.000985e-01,6.983600e-01
185,Test,1.015959e+00,6.643000e-01
186,Train,8.025732e-01,6.957600e-01
186,Test,1.019093e+00,6.631000e-01
187,Train,8.089390e-01,6.926600e-01
187,Test,1.012054e+00,6.615000e-01
188,Train,8.098302e-01,6.937400e-01
188,Test,1.038018e+00,6.585000e-01
189,Train,8.046677e-01,6.953400e-01
189,Test,1.021448e+00,6.596000e-01
190,Train,8.005394e-01,6.977200e-01
190,Test,1.025288e+00,6.631000e-01
191,Train,7.969020e-01,6.974800e-01
191,Test,1.039614e+00,6.560000e-01
192,Train,7.921155e-01,7.003800e-01
192,Test,1.040924e+00,6.555000e-01
193,Train,7.896453e-01,7.001000e-01
193,Test,1.037263e+00,6.634000e-01
194,Train,7.918818e-01,6.982600e-01
194,Test,1.035142e+00,6.597000e-01
195,Train,7.931667e-01,6.992200e-01
195,Test,1.028649e+00,6.615000e-01
196,Train,7.905515e-01,6.999200e-01
196,Test,1.041482e+00,6.612000e-01
197,Train,7.929712e-01,6.988600e-01
197,Test,1.043349e+00,6.643000e-01
198,Train,7.952103e-01,6.983000e-01
198,Test,1.041724e+00,6.598000e-01
199,Train,7.842362e-01,7.001600e-01
199,Test,1.029222e+00,6.611000e-01
200,Train,7.834711e-01,6.999400e-01
200,Test,1.046544e+00,6.646000e-01
