epoch,mode,loss,accuracy
28,Train,1.471049e+00,4.725600e-01
28,Test,1.377917e+00,5.012000e-01
29,Train,1.462016e+00,4.781800e-01
29,Test,1.379091e+00,5.057000e-01
30,Train,1.454669e+00,4.786400e-01
30,Test,1.368884e+00,5.013000e-01
31,Train,1.447350e+00,4.841000e-01
31,Test,1.364253e+00,5.053000e-01
32,Train,1.440777e+00,4.838200e-01
32,Test,1.355851e+00,5.075000e-01
33,Train,1.437730e+00,4.864000e-01
33,Test,1.348116e+00,5.116000e-01
34,Train,1.428867e+00,4.869600e-01
34,Test,1.349503e+00,5.179000e-01
35,Train,1.430015e+00,4.878400e-01
35,Test,1.342926e+00,5.160000e-01
36,Train,1.423820e+00,4.906400e-01
36,Test,1.334568e+00,5.185000e-01
37,Train,1.417859e+00,4.933400e-01
37,Test,1.334585e+00,5.176000e-01
38,Train,1.408607e+00,4.965800e-01
38,Test,1.321786e+00,5.246000e-01
39,Train,1.406921e+00,4.973600e-01
39,Test,1.318760e+00,5.233000e-01
40,Train,1.401203e+00,5.019800e-01
40,Test,1.317043e+00,5.272000e-01
41,Train,1.394497e+00,5.043800e-01
41,Test,1.305837e+00,5.311000e-01
42,Train,1.388988e+00,5.039800e-01
42,Test,1.306562e+00,5.300000e-01
43,Train,1.386028e+00,5.062200e-01
43,Test,1.305421e+00,5.335000e-01
44,Train,1.386077e+00,5.056600e-01
44,Test,1.296494e+00,5.350000e-01
45,Train,1.376993e+00,5.121600e-01
45,Test,1.299900e+00,5.335000e-01
46,Train,1.378102e+00,5.090000e-01
46,Test,1.286962e+00,5.368000e-01
47,Train,1.366395e+00,5.141000e-01
47,Test,1.276941e+00,5.410000e-01
48,Train,1.365048e+00,5.152000e-01
48,Test,1.278243e+00,5.416000e-01
49,Train,1.362106e+00,5.176200e-01
49,Test,1.282602e+00,5.398000e-01
50,Train,1.366010e+00,5.152000e-01
50,Test,1.273139e+00,5.468000e-01
51,Train,1.352307e+00,5.201000e-01
51,Test,1.265120e+00,5.473000e-01
52,Train,1.351257e+00,5.184600e-01
52,Test,1.269254e+00,5.476000e-01
53,Train,1.344690e+00,5.224200e-01
53,Test,1.256440e+00,5.504000e-01
54,Train,1.345639e+00,5.210600e-01
54,Test,1.255640e+00,5.539000e-01
55,Train,1.342836e+00,5.227600e-01
55,Test,1.262487e+00,5.473000e-01
56,Train,1.335880e+00,5.244400e-01
56,Test,1.244004e+00,5.547000e-01
57,Train,1.337288e+00,5.273000e-01
57,Test,1.243928e+00,5.569000e-01
58,Train,1.328761e+00,5.266600e-01
58,Test,1.247316e+00,5.556000e-01
59,Train,1.327685e+00,5.292800e-01
59,Test,1.240182e+00,5.609000e-01
60,Train,1.322182e+00,5.291400e-01
60,Test,1.236839e+00,5.605000e-01
61,Train,1.323052e+00,5.311200e-01
61,Test,1.233676e+00,5.616000e-01
62,Train,1.319421e+00,5.318000e-01
62,Test,1.226806e+00,5.636000e-01
63,Train,1.307786e+00,5.337400e-01
63,Test,1.225899e+00,5.610000e-01
64,Train,1.305965e+00,5.350400e-01
64,Test,1.216317e+00,5.647000e-01
65,Train,1.304052e+00,5.373400e-01
65,Test,1.220837e+00,5.656000e-01
66,Train,1.305427e+00,5.372600e-01
66,Test,1.211785e+00,5.676000e-01
67,Train,1.296658e+00,5.402800e-01
67,Test,1.221325e+00,5.662000e-01
68,Train,1.297156e+00,5.383600e-01
68,Test,1.207099e+00,5.694000e-01
69,Train,1.292923e+00,5.427400e-01
69,Test,1.204831e+00,5.717000e-01
70,Train,1.290452e+00,5.427000e-01
70,Test,1.203336e+00,5.724000e-01
71,Train,1.290397e+00,5.401000e-01
71,Test,1.199806e+00,5.719000e-01
72,Train,1.284612e+00,5.448600e-01
72,Test,1.200336e+00,5.734000e-01
73,Train,1.282498e+00,5.491600e-01
73,Test,1.189084e+00,5.728000e-01
74,Train,1.279890e+00,5.456800e-01
74,Test,1.201969e+00,5.692000e-01
75,Train,1.274382e+00,5.471400e-01
75,Test,1.193577e+00,5.760000e-01
76,Train,1.273718e+00,5.486400e-01
76,Test,1.185726e+00,5.793000e-01
77,Train,1.277417e+00,5.465400e-01
77,Test,1.182458e+00,5.809000e-01
78,Train,1.267960e+00,5.510000e-01
78,Test,1.179975e+00,5.821000e-01
79,Train,1.262734e+00,5.528200e-01
79,Test,1.176710e+00,5.810000e-01
80,Train,1.262340e+00,5.544800e-01
80,Test,1.170926e+00,5.834000e-01
81,Train,1.258394e+00,5.534600e-01
81,Test,1.176900e+00,5.808000e-01
82,Train,1.257173e+00,5.577600e-01
82,Test,1.167550e+00,5.884000e-01
83,Train,1.254316e+00,5.572400e-01
83,Test,1.163910e+00,5.888000e-01
84,Train,1.249406e+00,5.591600e-01
84,Test,1.164987e+00,5.861000e-01
85,Train,1.246616e+00,5.592800e-01
85,Test,1.155365e+00,5.895000e-01
86,Train,1.246992e+00,5.576200e-01
86,Test,1.162417e+00,5.876000e-01
87,Train,1.236097e+00,5.628000e-01
87,Test,1.158897e+00,5.851000e-01
88,Train,1.237213e+00,5.616400e-01
88,Test,1.157626e+00,5.854000e-01
89,Train,1.234862e+00,5.661000e-01
89,Test,1.147016e+00,5.895000e-01
90,Train,1.232082e+00,5.645000e-01
90,Test,1.147937e+00,5.929000e-01
91,Train,1.229081e+00,5.642400e-01
91,Test,1.139902e+00,5.926000e-01
92,Train,1.225336e+00,5.644800e-01
92,Test,1.147333e+00,5.904000e-01
93,Train,1.221813e+00,5.652200e-01
93,Test,1.135389e+00,5.943000e-01
94,Train,1.219019e+00,5.701800e-01
94,Test,1.133892e+00,5.955000e-01
95,Train,1.216322e+00,5.681200e-01
95,Test,1.136087e+00,5.969000e-01
96,Train,1.216921e+00,5.684600e-01
96,Test,1.132549e+00,5.982000e-01
97,Train,1.211344e+00,5.720400e-01
97,Test,1.123254e+00,5.990000e-01
98,Train,1.205622e+00,5.724800e-01
98,Test,1.124187e+00,5.990000e-01
99,Train,1.205571e+00,5.748200e-01
99,Test,1.130976e+00,5.985000e-01
100,Train,1.199334e+00,5.766600e-01
100,Test,1.117987e+00,6.035000e-01
101,Train,1.204739e+00,5.758600e-01
101,Test,1.115147e+00,6.023000e-01
102,Train,1.198643e+00,5.761200e-01
102,Test,1.122847e+00,6.018000e-01
103,Train,1.192220e+00,5.820600e-01
103,Test,1.112634e+00,6.049000e-01
104,Train,1.198190e+00,5.789400e-01
104,Test,1.112697e+00,6.019000e-01
105,Train,1.191234e+00,5.787800e-01
105,Test,1.119665e+00,5.988000e-01
106,Train,1.191625e+00,5.788800e-01
106,Test,1.106561e+00,6.012000e-01
107,Train,1.183726e+00,5.824600e-01
107,Test,1.103387e+00,6.064000e-01
108,Train,1.192709e+00,5.792000e-01
108,Test,1.102474e+00,6.100000e-01
109,Train,1.176066e+00,5.845800e-01
109,Test,1.097963e+00,6.099000e-01
110,Train,1.179295e+00,5.850800e-01
110,Test,1.096299e+00,6.113000e-01
111,Train,1.174270e+00,5.857200e-01
111,Test,1.105431e+00,6.058000e-01
112,Train,1.180228e+00,5.854400e-01
112,Test,1.092682e+00,6.116000e-01
113,Train,1.170161e+00,5.877400e-01
113,Test,1.097286e+00,6.107000e-01
114,Train,1.174650e+00,5.868400e-01
114,Test,1.095942e+00,6.083000e-01
115,Train,1.164913e+00,5.910800e-01
115,Test,1.101215e+00,6.094000e-01
116,Train,1.161414e+00,5.906000e-01
116,Test,1.087009e+00,6.126000e-01
117,Train,1.159497e+00,5.919400e-01
117,Test,1.083317e+00,6.144000e-01
118,Train,1.154854e+00,5.938800e-01
118,Test,1.078226e+00,6.160000e-01
119,Train,1.153506e+00,5.943000e-01
119,Test,1.090546e+00,6.120000e-01
120,Train,1.151362e+00,5.962800e-01
120,Test,1.090187e+00,6.168000e-01
121,Train,1.149962e+00,5.960000e-01
121,Test,1.072461e+00,6.187000e-01
122,Train,1.148586e+00,5.962200e-01
122,Test,1.070345e+00,6.183000e-01
123,Train,1.143716e+00,5.947000e-01
123,Test,1.081339e+00,6.197000e-01
124,Train,1.144843e+00,5.963400e-01
124,Test,1.074257e+00,6.192000e-01
125,Train,1.143710e+00,5.972000e-01
125,Test,1.066650e+00,6.205000e-01
126,Train,1.141716e+00,5.967400e-01
126,Test,1.068447e+00,6.220000e-01
127,Train,1.143584e+00,6.005600e-01
127,Test,1.073040e+00,6.174000e-01
128,Train,1.133992e+00,6.017600e-01
128,Test,1.062260e+00,6.209000e-01
129,Train,1.132737e+00,6.000400e-01
129,Test,1.060013e+00,6.240000e-01
130,Train,1.133862e+00,6.012800e-01
130,Test,1.061801e+00,6.226000e-01
131,Train,1.129276e+00,6.019800e-01
131,Test,1.058317e+00,6.241000e-01
132,Train,1.128104e+00,6.018200e-01
132,Test,1.054229e+00,6.291000e-01
133,Train,1.124227e+00,6.048200e-01
133,Test,1.058483e+00,6.267000e-01
134,Train,1.124460e+00,6.026200e-01
134,Test,1.052401e+00,6.265000e-01
135,Train,1.119746e+00,6.060200e-01
135,Test,1.044051e+00,6.315000e-01
136,Train,1.128828e+00,6.040400e-01
136,Test,1.046380e+00,6.300000e-01
137,Train,1.116208e+00,6.077800e-01
137,Test,1.049380e+00,6.295000e-01
138,Train,1.115127e+00,6.076600e-01
138,Test,1.056315e+00,6.268000e-01
139,Train,1.111897e+00,6.093200e-01
139,Test,1.047683e+00,6.301000e-01
140,Train,1.114182e+00,6.080400e-01
140,Test,1.041652e+00,6.327000e-01
141,Train,1.109974e+00,6.090200e-01
141,Test,1.040949e+00,6.354000e-01
142,Train,1.101061e+00,6.117400e-01
142,Test,1.040414e+00,6.315000e-01
143,Train,1.100892e+00,6.117800e-01
143,Test,1.041543e+00,6.334000e-01
144,Train,1.102086e+00,6.134000e-01
144,Test,1.054190e+00,6.285000e-01
145,Train,1.102075e+00,6.118800e-01
145,Test,1.033452e+00,6.369000e-01
146,Train,1.097557e+00,6.126800e-01
146,Test,1.032768e+00,6.360000e-01
147,Train,1.098206e+00,6.133600e-01
147,Test,1.030223e+00,6.413000e-01
148,Train,1.091325e+00,6.151200e-01
148,Test,1.025292e+00,6.370000e-01
149,Train,1.093075e+00,6.150600e-01
149,Test,1.026250e+00,6.420000e-01
150,Train,1.092559e+00,6.165400e-01
150,Test,1.023604e+00,6.387000e-01
151,Train,1.090961e+00,6.166600e-01
151,Test,1.035714e+00,6.368000e-01
152,Train,1.089295e+00,6.180200e-01
152,Test,1.026306e+00,6.351000e-01
153,Train,1.087483e+00,6.175200e-01
153,Test,1.023905e+00,6.397000e-01
154,Train,1.084847e+00,6.177200e-01
154,Test,1.027470e+00,6.401000e-01
155,Train,1.083069e+00,6.191400e-01
155,Test,1.022635e+00,6.412000e-01
156,Train,1.081556e+00,6.185800e-01
156,Test,1.021454e+00,6.394000e-01
157,Train,1.078740e+00,6.204200e-01
157,Test,1.020091e+00,6.417000e-01
158,Train,1.076058e+00,6.219000e-01
158,Test,1.020160e+00,6.396000e-01
159,Train,1.077362e+00,6.221200e-01
159,Test,1.014953e+00,6.413000e-01
160,Train,1.073977e+00,6.212400e-01
160,Test,1.010793e+00,6.451000e-01
161,Train,1.067912e+00,6.257000e-01
161,Test,1.017228e+00,6.436000e-01
162,Train,1.075741e+00,6.243200e-01
162,Test,1.026106e+00,6.410000e-01
163,Train,1.071161e+00,6.206600e-01
163,Test,1.012107e+00,6.464000e-01
164,Train,1.062262e+00,6.274800e-01
164,Test,1.003646e+00,6.476000e-01
165,Train,1.066748e+00,6.240800e-01
165,Test,1.019805e+00,6.413000e-01
166,Train,1.073095e+00,6.203200e-01
166,Test,1.003158e+00,6.494000e-01
167,Train,1.068418e+00,6.251000e-01
167,Test,1.008939e+00,6.451000e-01
168,Train,1.061854e+00,6.257600e-01
168,Test,1.001761e+00,6.484000e-01
169,Train,1.057816e+00,6.273600e-01
169,Test,9.989399e-01,6.510000e-01
170,Train,1.059827e+00,6.278800e-01
170,Test,1.004531e+00,6.475000e-01
171,Train,1.061388e+00,6.257600e-01
171,Test,9.991795e-01,6.512000e-01
172,Train,1.049521e+00,6.293200e-01
172,Test,9.958851e-01,6.527000e-01
173,Train,1.052138e+00,6.305600e-01
173,Test,1.002714e+00,6.445000e-01
174,Train,1.049015e+00,6.323800e-01
174,Test,9.925278e-01,6.527000e-01
175,Train,1.050917e+00,6.312800e-01
175,Test,9.963695e-01,6.508000e-01
176,Train,1.048437e+00,6.322200e-01
176,Test,9.942124e-01,6.522000e-01
177,Train,1.043486e+00,6.311000e-01
177,Test,9.913732e-01,6.535000e-01
178,Train,1.041371e+00,6.338800e-01
178,Test,9.907539e-01,6.529000e-01
179,Train,1.039909e+00,6.360600e-01
179,Test,9.939859e-01,6.571000e-01
180,Train,1.045126e+00,6.337200e-01
180,Test,9.987745e-01,6.514000e-01
181,Train,1.036813e+00,6.367400e-01
181,Test,9.829256e-01,6.542000e-01
182,Train,1.037211e+00,6.347400e-01
182,Test,9.932171e-01,6.526000e-01
183,Train,1.038473e+00,6.367000e-01
183,Test,9.982615e-01,6.539000e-01
184,Train,1.034056e+00,6.373200e-01
184,Test,9.828176e-01,6.552000e-01
185,Train,1.037287e+00,6.362200e-01
185,Test,9.815306e-01,6.576000e-01
186,Train,1.030564e+00,6.376000e-01
186,Test,9.824573e-01,6.533000e-01
187,Train,1.032279e+00,6.389600e-01
187,Test,9.772908e-01,6.606000e-01
188,Train,1.028317e+00,6.388200e-01
188,Test,9.752815e-01,6.578000e-01
189,Train,1.031559e+00,6.391000e-01
189,Test,9.829662e-01,6.536000e-01
190,Train,1.024871e+00,6.400000e-01
190,Test,1.002955e+00,6.542000e-01
191,Train,1.029304e+00,6.389800e-01
191,Test,9.780921e-01,6.604000e-01
192,Train,1.025124e+00,6.387400e-01
192,Test,9.728250e-01,6.586000e-01
193,Train,1.017529e+00,6.432200e-01
193,Test,9.704840e-01,6.590000e-01
194,Train,1.025066e+00,6.411200e-01
194,Test,9.738974e-01,6.613000e-01
195,Train,1.025759e+00,6.414000e-01
195,Test,9.740215e-01,6.623000e-01
196,Train,1.019839e+00,6.410400e-01
196,Test,9.771052e-01,6.569000e-01
197,Train,1.015886e+00,6.413600e-01
197,Test,9.750902e-01,6.581000e-01
198,Train,1.021203e+00,6.430800e-01
198,Test,9.714864e-01,6.628000e-01
199,Train,1.023565e+00,6.387800e-01
199,Test,9.912292e-01,6.572000e-01
200,Train,1.021400e+00,6.420600e-01
200,Test,9.644251e-01,6.647000e-01
