epoch,mode,loss,accuracy
1,Train,2.189554e+00,1.979600e-01
1,Test,1.973066e+00,3.098000e-01
2,Train,1.949508e+00,3.054000e-01
2,Test,1.790171e+00,3.829000e-01
3,Train,1.818900e+00,3.528000e-01
3,Test,1.688743e+00,4.066000e-01
4,Train,1.747766e+00,3.743600e-01
4,Test,1.623707e+00,4.251000e-01
5,Train,1.704356e+00,3.907000e-01
5,Test,1.580964e+00,4.352000e-01
6,Train,1.657851e+00,4.025600e-01
6,Test,1.555218e+00,4.449000e-01
7,Train,1.623985e+00,4.159400e-01
7,Test,1.513249e+00,4.616000e-01
8,Train,1.593486e+00,4.208800e-01
8,Test,1.476295e+00,4.672000e-01
9,Train,1.565298e+00,4.351600e-01
9,Test,1.451885e+00,4.766000e-01
10,Train,1.550761e+00,4.426400e-01
10,Test,1.433249e+00,4.831000e-01
11,Train,1.527324e+00,4.488600e-01
11,Test,1.407459e+00,4.900000e-01
12,Train,1.506187e+00,4.566400e-01
12,Test,1.394913e+00,4.950000e-01
13,Train,1.500073e+00,4.593600e-01
13,Test,1.387304e+00,4.968000e-01
14,Train,1.485520e+00,4.668000e-01
14,Test,1.383531e+00,5.008000e-01
15,Train,1.466256e+00,4.714000e-01
15,Test,1.345930e+00,5.130000e-01
16,Train,1.448531e+00,4.769000e-01
16,Test,1.336412e+00,5.156000e-01
17,Train,1.433811e+00,4.836800e-01
17,Test,1.322084e+00,5.169000e-01
18,Train,1.422929e+00,4.870200e-01
18,Test,1.315545e+00,5.251000e-01
19,Train,1.419011e+00,4.925000e-01
19,Test,1.303166e+00,5.282000e-01
20,Train,1.398616e+00,4.979600e-01
20,Test,1.283871e+00,5.369000e-01
21,Train,1.388338e+00,5.013200e-01
21,Test,1.277122e+00,5.388000e-01
22,Train,1.377678e+00,5.053400e-01
22,Test,1.267242e+00,5.450000e-01
23,Train,1.372284e+00,5.052800e-01
23,Test,1.253025e+00,5.462000e-01
24,Train,1.357328e+00,5.128200e-01
24,Test,1.256255e+00,5.493000e-01
25,Train,1.356102e+00,5.148000e-01
25,Test,1.248560e+00,5.498000e-01
26,Train,1.342211e+00,5.205200e-01
26,Test,1.231082e+00,5.597000e-01
27,Train,1.330993e+00,5.256600e-01
27,Test,1.210226e+00,5.654000e-01
28,Train,1.322153e+00,5.256200e-01
28,Test,1.212493e+00,5.632000e-01
29,Train,1.310619e+00,5.314400e-01
29,Test,1.206211e+00,5.703000e-01
30,Train,1.302670e+00,5.328600e-01
30,Test,1.191758e+00,5.794000e-01
31,Train,1.290296e+00,5.396000e-01
31,Test,1.185178e+00,5.731000e-01
32,Train,1.282131e+00,5.412600e-01
32,Test,1.175895e+00,5.821000e-01
33,Train,1.270380e+00,5.474400e-01
33,Test,1.167849e+00,5.880000e-01
34,Train,1.267673e+00,5.487600e-01
34,Test,1.161724e+00,5.896000e-01
35,Train,1.257860e+00,5.508200e-01
35,Test,1.146951e+00,5.938000e-01
36,Train,1.252100e+00,5.546600e-01
36,Test,1.147711e+00,5.925000e-01
37,Train,1.244603e+00,5.586600e-01
37,Test,1.145031e+00,5.952000e-01
38,Train,1.237238e+00,5.592600e-01
38,Test,1.157784e+00,5.986000e-01
39,Train,1.228529e+00,5.648400e-01
39,Test,1.122019e+00,6.034000e-01
40,Train,1.218173e+00,5.664000e-01
40,Test,1.126552e+00,6.006000e-01
41,Train,1.212897e+00,5.698600e-01
41,Test,1.107095e+00,6.137000e-01
42,Train,1.204728e+00,5.700400e-01
42,Test,1.105407e+00,6.119000e-01
43,Train,1.203437e+00,5.733200e-01
43,Test,1.100845e+00,6.122000e-01
44,Train,1.193011e+00,5.770800e-01
44,Test,1.091293e+00,6.179000e-01
45,Train,1.183448e+00,5.760600e-01
45,Test,1.097418e+00,6.134000e-01
46,Train,1.180575e+00,5.793600e-01
46,Test,1.083342e+00,6.195000e-01
47,Train,1.170532e+00,5.830800e-01
47,Test,1.075945e+00,6.218000e-01
48,Train,1.168701e+00,5.869000e-01
48,Test,1.068886e+00,6.241000e-01
49,Train,1.158252e+00,5.913600e-01
49,Test,1.066527e+00,6.225000e-01
50,Train,1.153571e+00,5.902600e-01
50,Test,1.062410e+00,6.269000e-01
51,Train,1.145915e+00,5.930000e-01
