epoch,mode,loss,accuracy
67,Train,1.151018e+00,5.879600e-01
67,Test,1.069530e+00,6.174000e-01
68,Train,1.136268e+00,5.953000e-01
68,Test,1.075115e+00,6.176000e-01
69,Train,1.127039e+00,5.975400e-01
69,Test,1.086121e+00,6.075000e-01
70,Train,1.138215e+00,5.929000e-01
70,Test,1.082454e+00,6.170000e-01
71,Train,1.125427e+00,5.947400e-01
71,Test,1.065956e+00,6.182000e-01
72,Train,1.120501e+00,5.996600e-01
72,Test,1.061953e+00,6.250000e-01
73,Train,1.127459e+00,5.969200e-01
73,Test,1.048672e+00,6.236000e-01
74,Train,1.113934e+00,6.014400e-01
74,Test,1.058579e+00,6.256000e-01
75,Train,1.109851e+00,6.017800e-01
75,Test,1.042889e+00,6.300000e-01
76,Train,1.102910e+00,6.063400e-01
76,Test,1.036559e+00,6.308000e-01
77,Train,1.103489e+00,6.035800e-01
77,Test,1.048680e+00,6.283000e-01
78,Train,1.105403e+00,6.045000e-01
78,Test,1.039591e+00,6.323000e-01
79,Train,1.092756e+00,6.087800e-01
79,Test,1.063494e+00,6.260000e-01
80,Train,1.095500e+00,6.059200e-01
80,Test,1.039356e+00,6.340000e-01
81,Train,1.088349e+00,6.088400e-01
81,Test,1.049288e+00,6.267000e-01
82,Train,1.086846e+00,6.103200e-01
82,Test,1.046028e+00,6.314000e-01
83,Train,1.079401e+00,6.137800e-01
83,Test,1.032030e+00,6.315000e-01
84,Train,1.068748e+00,6.158200e-01
84,Test,1.023039e+00,6.390000e-01
85,Train,1.063639e+00,6.177200e-01
85,Test,1.025080e+00,6.380000e-01
86,Train,1.061672e+00,6.180600e-01
86,Test,1.043739e+00,6.311000e-01
87,Train,1.060725e+00,6.181200e-01
87,Test,1.035060e+00,6.340000e-01
88,Train,1.056881e+00,6.209000e-01
88,Test,1.028504e+00,6.403000e-01
89,Train,1.060036e+00,6.166400e-01
89,Test,1.020819e+00,6.396000e-01
90,Train,1.053867e+00,6.215800e-01
90,Test,1.028279e+00,6.373000e-01
91,Train,1.048621e+00,6.231200e-01
91,Test,1.009380e+00,6.414000e-01
92,Train,1.044095e+00,6.255400e-01
92,Test,1.012891e+00,6.452000e-01
93,Train,1.057362e+00,6.207200e-01
93,Test,1.043455e+00,6.330000e-01
94,Train,1.036262e+00,6.291600e-01
94,Test,1.007594e+00,6.434000e-01
95,Train,1.025507e+00,6.312600e-01
95,Test,1.027837e+00,6.385000e-01
96,Train,1.020512e+00,6.341600e-01
96,Test,1.002010e+00,6.486000e-01
97,Train,1.017553e+00,6.349200e-01
97,Test,1.010563e+00,6.452000e-01
98,Train,1.024276e+00,6.314600e-01
98,Test,1.021027e+00,6.446000e-01
99,Train,1.018583e+00,6.330200e-01
99,Test,9.942564e-01,6.509000e-01
100,Train,1.008447e+00,6.379800e-01
100,Test,9.951163e-01,6.518000e-01
101,Train,1.004785e+00,6.355600e-01
101,Test,1.014824e+00,6.458000e-01
102,Train,1.004682e+00,6.377000e-01
102,Test,9.940995e-01,6.529000e-01
103,Train,1.009831e+00,6.348600e-01
103,Test,9.999765e-01,6.497000e-01
104,Train,1.006794e+00,6.356600e-01
104,Test,9.992970e-01,6.509000e-01
105,Train,9.864000e-01,6.418000e-01
105,Test,9.986343e-01,6.521000e-01
106,Train,9.909328e-01,6.432200e-01
106,Test,9.946298e-01,6.536000e-01
107,Train,9.868123e-01,6.451600e-01
107,Test,9.911284e-01,6.551000e-01
108,Train,9.907121e-01,6.424600e-01
108,Test,9.938758e-01,6.481000e-01
109,Train,9.884150e-01,6.448400e-01
109,Test,1.003420e+00,6.450000e-01
110,Train,9.814361e-01,6.467600e-01
110,Test,9.885780e-01,6.573000e-01
111,Train,9.772081e-01,6.477600e-01
111,Test,9.804623e-01,6.557000e-01
112,Train,9.745731e-01,6.472800e-01
112,Test,9.888717e-01,6.608000e-01
113,Train,9.690964e-01,6.512600e-01
113,Test,9.876945e-01,6.572000e-01
